# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-01-11 22:47:04 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS
# -----------------------------------------------------------------------------------
#
# Data provided for site 07137500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#    04   00010     00003     Temperature, water, degrees Celsius (Mean)
#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     Ice  Ice affected  
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd	04_00010_00003	04_00010_00003_cd	06_00095_00003	06_00095_00003_cd
USGS	07137500	2009-01-07	107	A	3.3	A	4170	A
USGS	07137500	2009-01-08	104	A	5.0	A	4160	A
USGS	07137500	2009-01-09	108	A	5.5	A	4140	A
USGS	07137500	2009-01-10	107	A	3.4	A	4150	A
USGS	07137500	2009-01-11	110	A	3.0	A	4130	A
USGS	07137500	2009-01-12	111	A	2.4	A	4130	A
USGS	07137500	2009-01-13	108	A	2.4	A	4140	A
USGS	07137500	2009-01-14	107	A	3.9	A	4130	A
USGS	07137500	2009-01-15	104	A	1.8	A	4160	A
USGS	07137500	2009-01-16	104	A	2.2	A	4160	A
USGS	07137500	2009-01-17	103	A	4.2	A	4140	A
USGS	07137500	2009-01-18	103	A	4.6	A	4140	A
USGS	07137500	2009-01-19	105	A	5.9	A	4120	A
USGS	07137500	2009-01-20	103	A	5.8	A	4120	A
USGS	07137500	2009-01-21	102	A	5.4	A	4110	A
USGS	07137500	2009-01-22	102	A	5.7	A	4090	A
USGS	07137500	2009-01-23	102	A	5.7	A	4080	A
USGS	07137500	2009-01-24	100	A	2.5	A	4110	A
USGS	07137500	2009-01-25	99	A	0.4	A	4190	A
USGS	07137500	2009-01-26	97	A	-0.2	A	4330	A
USGS	07137500	2009-01-27	95	A:e	0.0	A	4240	A
USGS	07137500	2009-01-28	95	A:e	1.2	A	4180	A
USGS	07137500	2009-01-29	95	A:e	3.2	A	4080	A
USGS	07137500	2009-01-30	97	A	3.2	A	4120	A
USGS	07137500	2009-01-31	98	A	4.8	A	4110	A
USGS	07137500	2009-02-01	99	A	4.8	A	4130	A
USGS	07137500	2009-02-02	98	A	3.7	A	4140	A
USGS	07137500	2009-02-03	99	A	4.5	A	4120	A
USGS	07137500	2009-02-04	99	A	5.6	A	4120	A
USGS	07137500	2009-02-05	101	A	6.0	A	4100	A
USGS	07137500	2009-02-06	100	A	6.8	A	4090	A
USGS	07137500	2009-02-07	98	A	7.1	A	4080	A
USGS	07137500	2009-02-08	99	A	7.2	A	4090	A
USGS	07137500	2009-02-09	107	A	8.2	A	3980	A
USGS	07137500	2009-02-10	108	A	7.3	A	4020	A
USGS	07137500	2009-02-11	105	A	7.1	A	4050	A
USGS	07137500	2009-02-12	102	A	6.2	A	4130	A
USGS	07137500	2009-02-13	102	A	5.2	A	4210	A
USGS	07137500	2009-02-14	99	A	4.2	A	4200	A
USGS	07137500	2009-02-15	97	A	3.8	A	4170	A
USGS	07137500	2009-02-16	100	A	6.2	A	4130	A
USGS	07137500	2009-02-17	99	A	7.5	A	4130	A
USGS	07137500	2009-02-18	97	A	6.7	A	4150	A
USGS	07137500	2009-02-19	96	A	6.8	A	4160	A
USGS	07137500	2009-02-20	96	A	6.6	A	4170	A
USGS	07137500	2009-02-21	98	A	5.3	A	4190	A
USGS	07137500	2009-02-22	98	A	6.0	A	4160	A
USGS	07137500	2009-02-23	98	A	6.9	A	4110	A
USGS	07137500	2009-02-24	97	A	9.2	A	4080	A
USGS	07137500	2009-02-25	98	A	10.6	A	4070	A
USGS	07137500	2009-02-26	97	A	10.7	A	4070	A
USGS	07137500	2009-02-27	96	A	7.7	A	4090	A
USGS	07137500	2009-02-28	94	A	6.1	A	4110	A
USGS	07137500	2009-03-01	90	A	6.1	A	4140	A
USGS	07137500	2009-03-02	90	A	8.0	A	4140	A
USGS	07137500	2009-03-03	89	A	8.4	A	4140	A
USGS	07137500	2009-03-04	89	A	11.3	A	4130	A
USGS	07137500	2009-03-05	89	A	12.1	A	4150	A
USGS	07137500	2009-03-06	90	A	10.9	A	4180	A
USGS	07137500	2009-03-07	88	A	11.2	A	4170	A
USGS	07137500	2009-03-08	87	A	9.9	A	4160	A
USGS	07137500	2009-03-09	87	A	10.1	A	4170	A
USGS	07137500	2009-03-10	87	A	7.1	A	4180	A
USGS	07137500	2009-03-11	86	A	5.5	A	4200	A
USGS	07137500	2009-03-12	84	A	4.6	A	4220	A
USGS	07137500	2009-03-13	84	A	7.1	A	4200	A
USGS	07137500	2009-03-14	84	A	8.5	A	4190	A
USGS	07137500	2009-03-15	86	A	10.3	A	4200	A
USGS	07137500	2009-03-16	85	A	11.6	A	4210	A
USGS	07137500	2009-03-17	84	A	12.7	A	4220	A
USGS	07137500	2009-03-18	83	A	12.7	A	4240	A
USGS	07137500	2009-03-19	83	A	12.7	A	4220	A
USGS	07137500	2009-03-20	83	A	12.6	A	4220	A
USGS	07137500	2009-03-21	82	A	15.0	A	4230	A
USGS	07137500	2009-03-22	82	A	14.1	A	4250	A
USGS	07137500	2009-03-23	84	A	13.0	A	4270	A
USGS	07137500	2009-03-24	84	A	9.7	A	4310	A
USGS	07137500	2009-03-25	85	A	9.5	A	4380	A
USGS	07137500	2009-03-26	81	A	7.6	A	4450	A
USGS	07137500	2009-03-27	82	A	0.6	A	4260	A
USGS	07137500	2009-03-28	81	A	3.9	A	4220	A
USGS	07137500	2009-03-29	101	A	6.9	A	4080	A
USGS	07137500	2009-03-30	107	A	7.8	A	4130	A
USGS	07137500	2009-03-31	103	A	7.6	A	4180	A
USGS	07137500	2009-04-01	103	A	10.3	A	4230	A
USGS	07137500	2009-04-02	101	A	10.6	A	4270	A
USGS	07137500	2009-04-03	101	A	12.3	A	4410	A
USGS	07137500	2009-04-04	98	A	11.2	A	4330	A
USGS	07137500	2009-04-05	98	A	6.3	A	4260	A
USGS	07137500	2009-04-06	94	A	8.2	A	4240	A
USGS	07137500	2009-04-07	100	A	10.4	A	4300	A
USGS	07137500	2009-04-08	99	A			4350	A
USGS	07137500	2009-04-09	91	A	10.8	A	4370	A
USGS	07137500	2009-04-10	88	A	11.2	A	4330	A
USGS	07137500	2009-04-11	85	A	9.3	A	4310	A
USGS	07137500	2009-04-12	87	A	8.3	A	4220	A
USGS	07137500	2009-04-13	90	A	11.8	A	4110	A
USGS	07137500	2009-04-14	80	A	15.0	A	4310	A
USGS	07137500	2009-04-15	75	A	13.8	A	4410	A
USGS	07137500	2009-04-16	74	A	11.8	A	4420	A
USGS	07137500	2009-04-17	92	A	11.8	A	4050	A
USGS	07137500	2009-04-18	115	A	10.9	A	3910	A
USGS	07137500	2009-04-19	114	A	13.7	A	4090	A
USGS	07137500	2009-04-20	112	A	15.5	A	4280	A
USGS	07137500	2009-04-21	92	A	17.2	A	4470	A
USGS	07137500	2009-04-22	77	A	18.9	A	4540	A
USGS	07137500	2009-04-23	72	A	18.7	A	4520	A
USGS	07137500	2009-04-24	126	A	18.7	A	3800	A
USGS	07137500	2009-04-25	78	A	14.8	A	4450	A
USGS	07137500	2009-04-26	73	A	15.1	A	4390	A
USGS	07137500	2009-04-27	76	A	14.1	A	4330	A
USGS	07137500	2009-04-28	71	A	12.9	A	4420	A
USGS	07137500	2009-04-29	68	A	17.6	A	4440	A
USGS	07137500	2009-04-30	68	A	16.7	A	4440	A
USGS	07137500	2009-05-01	64	A	13.3	A	4490	A
USGS	07137500	2009-05-02	71	A	11.1	A	4330	A
USGS	07137500	2009-05-03	82	A	12.3	A	4220	A
USGS	07137500	2009-05-04	94	A	15.6	A	4090	A
USGS	07137500	2009-05-05	89	A	17.2	A	4110	A
USGS	07137500	2009-05-06	89	A	19.6	A	4170	A
USGS	07137500	2009-05-07	86	A	20.0	A	4180	A
USGS	07137500	2009-05-08	74	A	19.1	A	4310	A
USGS	07137500	2009-05-09	71	A	17.6	A	4280	A
USGS	07137500	2009-05-10	74	A	14.1	A	4290	A
USGS	07137500	2009-05-11	87	A	14.9	A	4120	A
USGS	07137500	2009-05-12	73	A	19.0	A	4190	A
USGS	07137500	2009-05-13	67	A	19.2	A	4180	A
USGS	07137500	2009-05-14	68	A	16.7	A	4200	A
USGS	07137500	2009-05-15	68	A	17.4	A	4300	A
USGS	07137500	2009-05-16	72	A	15.2	A	4210	A
USGS	07137500	2009-05-17	79	A	17.3	A	4100	A
USGS	07137500	2009-05-18	77	A	20.6	A	4050	A
USGS	07137500	2009-05-19	63	A	20.4	A	4140	A
USGS	07137500	2009-05-20	54	A			4170	A
USGS	07137500	2009-05-21	56	A	18.9	A	4090	A
USGS	07137500	2009-05-22	58	A	19.6	A	4060	A
USGS	07137500	2009-05-23	57	A	20.0	A	4040	A
USGS	07137500	2009-05-24	63	A	20.5	A	3930	A
USGS	07137500	2009-05-25	79	A	20.9	A	3640	A
USGS	07137500	2009-05-26	91	A	17.5	A	3480	A
USGS	07137500	2009-05-27	103	A	17.7	A	3410	A
USGS	07137500	2009-05-28	99	A	19.7	A	3560	A
USGS	07137500	2009-05-29	96	A	20.7	A	3640	A
USGS	07137500	2009-05-30	94	A	21.5	A	3660	A
USGS	07137500	2009-05-31	103	A	21.6	A	3630	A
USGS	07137500	2009-06-01	116	A	21.1	A	3530	A
USGS	07137500	2009-06-02	146	A	17.6	A	3220	A
USGS	07137500	2009-06-03	235	A	17.2	A	2590	A
USGS	07137500	2009-06-04	193	A	20.3	A	2960	A
USGS	07137500	2009-06-05	201	A	22.7	A	3050	A
USGS	07137500	2009-06-06	180	A	22.9	A	3180	A
USGS	07137500	2009-06-07	173	A	22.0	A	3250	A
USGS	07137500	2009-06-08	170	A	19.1	A	3270	A
USGS	07137500	2009-06-09	150	A	20.3	A	3400	A
USGS	07137500	2009-06-10	130	A	18.7	A	3490	A
USGS	07137500	2009-06-11	126	A	18.1	A	3440	A
USGS	07137500	2009-06-12	142	A	20.1	A	3290	A
USGS	07137500	2009-06-13	150	A	20.6	A	3120	A
USGS	07137500	2009-06-14	158	A	19.5	A	3270	A
USGS	07137500	2009-06-15	148	A	21.3	A	3530	A
USGS	07137500	2009-06-16	139	A	22.4	A	3610	A
USGS	07137500	2009-06-17	143	A	22.8	A	3640	A
USGS	07137500	2009-06-18	130	A	22.1	A	3540	A
USGS	07137500	2009-06-19	126	A	22.9	A	3460	A
USGS	07137500	2009-06-20	127	A	21.6	A	3380	A
USGS	07137500	2009-06-21	143	A	23.0	A	3310	A
USGS	07137500	2009-06-22	126	A	24.5	A	3550	A
USGS	07137500	2009-06-23	97	A	24.5	A	3870	A
USGS	07137500	2009-06-24	84	A	24.6	A	4020	A
USGS	07137500	2009-06-25	74	A	25.0	A	4080	A
USGS	07137500	2009-06-26	72	A	24.7	A	4010	A
USGS	07137500	2009-06-27	69	A	24.4	A	3840	A
USGS	07137500	2009-06-28	74	A	24.2	A	3690	A
USGS	07137500	2009-06-29	68	A	23.8	A	3750	A
USGS	07137500	2009-06-30	66	A	24.2	A	3740	A
USGS	07137500	2009-07-01	109	A	23.8	A	3140	A
USGS	07137500	2009-07-02	252	A	24.7	A	2280	A
USGS	07137500	2009-07-03	359	A	25.0	A	2190	A
USGS	07137500	2009-07-04	435	A	25.0	A	2110	A
USGS	07137500	2009-07-05	477	A	24.7	A	2070	A
USGS	07137500	2009-07-06	541	A	24.0	A	1980	A
USGS	07137500	2009-07-07	575	A	24.5	A	1990	A
USGS	07137500	2009-07-08	614	A	25.3	A	1990	A
USGS	07137500	2009-07-09	611	A	26.3	A	1950	A
USGS	07137500	2009-07-10	556	A	26.7	A	2010	A
USGS	07137500	2009-07-11	531	A	27.3	A	2030	A
USGS	07137500	2009-07-12	509	A	26.8	A	2020	A
USGS	07137500	2009-07-13	509	A	26.1	A	2040	A
USGS	07137500	2009-07-14	508	A	26.5	A	1990	A
USGS	07137500	2009-07-15	506	A	25.6	A	1980	A
USGS	07137500	2009-07-16	528	A	25.8	A	1990	A
USGS	07137500	2009-07-17	540	A	24.4	A	1970	A
USGS	07137500	2009-07-18	565	A	23.1	A	1980	A
USGS	07137500	2009-07-19	565	A	24.3	A	2010	A
USGS	07137500	2009-07-20	564	A	24.9	A	1980	A
USGS	07137500	2009-07-21	569	A	24.9	A	1970	A
USGS	07137500	2009-07-22	586	A	24.3	A	2000	A
USGS	07137500	2009-07-23	591	A	24.5	A	1980	A
USGS	07137500	2009-07-24	564	A	25.4	A	1980	A
USGS	07137500	2009-07-25	342	A	25.6	A	2420	A
USGS	07137500	2009-07-26	274	A	24.9	A	2550	A
USGS	07137500	2009-07-27	242	A	25.2	A	2650	A
USGS	07137500	2009-07-28	551	A	23.3	A	1740	A
USGS	07137500	2009-07-29	526	A	21.7	A	1930	A
USGS	07137500	2009-07-30	518	A	20.0	A	2060	A
USGS	07137500	2009-07-31	421	A	21.4	A	2240	A
USGS	07137500	2009-08-01	330	A	22.8	A	2580	A
USGS	07137500	2009-08-02	283	A	24.0	A	2850	A
USGS	07137500	2009-08-03	249	A	25.2	A	3050	A
USGS	07137500	2009-08-04	213	A	24.6	A	3080	A
USGS	07137500	2009-08-05	178	A	24.4	A	3250	A
USGS	07137500	2009-08-06	202	A	24.3	A	3130	A
USGS	07137500	2009-08-07	176	A	24.4	A	3340	A
USGS	07137500	2009-08-08	169	A	24.3	A	3360	A
USGS	07137500	2009-08-09	160	A	24.1	A	3530	A
USGS	07137500	2009-08-10	147	A	23.8	A	3580	A
USGS	07137500	2009-08-11	141	A				
USGS	07137500	2009-08-12	123	A				
USGS	07137500	2009-08-13	207	A	20.4	A	2700	A
USGS	07137500	2009-08-14	156	A	22.0	A	2830	A
USGS	07137500	2009-08-15	124	A	23.5	A	3580	A
USGS	07137500	2009-08-16	108	A	22.7	A	3720	A
USGS	07137500	2009-08-17	104	A	21.2	A	3790	A
USGS	07137500	2009-08-18	104	A	20.6	A	3740	A
USGS	07137500	2009-08-19	113	A	21.1	A	3640	A
USGS	07137500	2009-08-20	103	A	22.2	A	3870	A
USGS	07137500	2009-08-21	98	A	21.7	A	3920	A
USGS	07137500	2009-08-22	94	A	22.3	A	3920	A
USGS	07137500	2009-08-23	88	A	23.2	A	3970	A
USGS	07137500	2009-08-24	87	A	22.8	A	3960	A
USGS	07137500	2009-08-25	85	A	23.6	A	3950	A
USGS	07137500	2009-08-26	108	A	23.2	A	3460	A
USGS	07137500	2009-08-27	105	A	23.2	A	3720	A
USGS	07137500	2009-08-28	96	A	22.6	A	3870	A
USGS	07137500	2009-08-29	88	A	21.7	A	3970	A
USGS	07137500	2009-08-30	86	A	18.9	A	4010	A
USGS	07137500	2009-08-31	86	A	19.0	A	4010	A
USGS	07137500	2009-09-01	82	A	20.5	A	4060	A
USGS	07137500	2009-09-02	77	A	21.7	A	4090	A
USGS	07137500	2009-09-03	78	A	22.0	A	4010	A
USGS	07137500	2009-09-04	78	A	18.9	A	3950	A
USGS	07137500	2009-09-05	79	A	19.5	A	3920	A
USGS	07137500	2009-09-06	76	A	21.2	A	3890	A
USGS	07137500	2009-09-07	72	A	21.7	A	3890	A
USGS	07137500	2009-09-08	66	A	22.2	A	3990	A
USGS	07137500	2009-09-09	68	A	21.7	A	4000	A
USGS	07137500	2009-09-10	66	A	21.3	A	3950	A
USGS	07137500	2009-09-11	69	A	20.7	A	3860	A
USGS	07137500	2009-09-12	75	A	18.7	A	3690	A
USGS	07137500	2009-09-13	83	A	18.9	A	3570	A
USGS	07137500	2009-09-14	81	A	19.2	A	3800	A
USGS	07137500	2009-09-15	78	A	19.2	A	3890	A
USGS	07137500	2009-09-16	79	A	19.1	A	3720	A
USGS	07137500	2009-09-17	77	A	19.0	A	3700	A
USGS	07137500	2009-09-18	91	A	19.0	A	3740	A
USGS	07137500	2009-09-19	89	A	19.0	A	3840	A
USGS	07137500	2009-09-20	95	A	19.3	A	3830	A
USGS	07137500	2009-09-21	95	A	15.9	A	3830	A
USGS	07137500	2009-09-22	96	A	12.9	A	3760	A
USGS	07137500	2009-09-23	94	A	13.1	A	3750	A
USGS	07137500	2009-09-24	93	A	14.6	A	3860	A
USGS	07137500	2009-09-25	93	A	15.1	A	3960	A
USGS	07137500	2009-09-26	98	A	16.0	A	4010	A
USGS	07137500	2009-09-27	102	A	16.9	A	4020	A
USGS	07137500	2009-09-28	96	A	15.9	A	4120	A
USGS	07137500	2009-09-29	93	A	15.3	A	4190	A
USGS	07137500	2009-09-30	87	A	16.9	A	4280	A
USGS	07137500	2009-10-01	85	A	14.9	A	4330	A
USGS	07137500	2009-10-02	83	A	12.8	A		
USGS	07137500	2009-10-03	89	A	12.6	A		
USGS	07137500	2009-10-04	96	A	11.6	A		
USGS	07137500	2009-10-05	101	A	15.5	A		
USGS	07137500	2009-10-06	91	A	14.1	A		
USGS	07137500	2009-10-07	86	A	12.2	A		
USGS	07137500	2009-10-08	88	A	10.7	A	4100	A
USGS	07137500	2009-10-09	92	A	10.6	A	4060	A
USGS	07137500	2009-10-10	98	A	7.1	A	3990	A
USGS	07137500	2009-10-11	103	A	5.1	A	3930	A
USGS	07137500	2009-10-12	108	A	6.9	A	3870	A
USGS	07137500	2009-10-13	110	A	8.5	A	3810	A
USGS	07137500	2009-10-14	111	A	9.3	A	3820	A
USGS	07137500	2009-10-15	108	A	12.7	A	3880	A
USGS	07137500	2009-10-16	101	A	14.3	A	3930	A
USGS	07137500	2009-10-17	106	A	13.1	A	3880	A
USGS	07137500	2009-10-18	104	A	13.8	A	3910	A
USGS	07137500	2009-10-19	104	A	14.2	A	3910	A
USGS	07137500	2009-10-20	112	A	14.2	A	3830	A
USGS	07137500	2009-10-21	159	A	10.3	A	3300	A
USGS	07137500	2009-10-22	213	A	7.3	A	2910	A
USGS	07137500	2009-10-23	227	A	7.7	A	3050	A
USGS	07137500	2009-10-24	230	A	8.9	A	3160	A
USGS	07137500	2009-10-25	232	A	9.8	A	3190	A
USGS	07137500	2009-10-26	236	A	9.4	A	3200	A
USGS	07137500	2009-10-27	232	A	8.6	A	3240	A
USGS	07137500	2009-10-28	217	A	8.7	A	3320	A
USGS	07137500	2009-10-29	206	A	8.1	A	3380	A
USGS	07137500	2009-10-30	188	A	6.3	A	3520	A
USGS	07137500	2009-10-31	182	A	9.1	A	3560	A
USGS	07137500	2009-11-01	179	A	10.5	A	3600	A
USGS	07137500	2009-11-02	187	A	10.7	A	3550	A
USGS	07137500	2009-11-03	188	A	10.5	A	3440	A
USGS	07137500	2009-11-04	170	A	10.6	A	3680	A
USGS	07137500	2009-11-05	163	A	10.8	A	3800	A
USGS	07137500	2009-11-06	161	A	11.5	A	3830	A
USGS	07137500	2009-11-07	157	A	12.0	A	3840	A
USGS	07137500	2009-11-08	154	A	11.8	A	3890	A
USGS	07137500	2009-11-09	150	A	11.0	A	3940	A
USGS	07137500	2009-11-10	149	A	10.2	A	3950	A
USGS	07137500	2009-11-11	150	A	11.1	A	3940	A
USGS	07137500	2009-11-12	153	A	11.2	A	3950	A
USGS	07137500	2009-11-13	148	A	10.7	A	3980	A
USGS	07137500	2009-11-14	145	A	10.6	A	4020	A
USGS	07137500	2009-11-15	151	A	8.0	A	3960	A
USGS	07137500	2009-11-16	158	A	6.1	A	3890	A
USGS	07137500	2009-11-17	157	A	5.7	A	3880	A
USGS	07137500	2009-11-18	152	A	6.2	A	3990	A
USGS	07137500	2009-11-19	151	A	6.6	A	4010	A
USGS	07137500	2009-11-20	144	A	6.5	A	4040	A
USGS	07137500	2009-11-21	143	A	6.8	A	4080	A
USGS	07137500	2009-11-22	138	A	7.2	A	4060	A
USGS	07137500	2009-11-23	137	A	6.3	A	4060	A
USGS	07137500	2009-11-24	134	A	5.2	A	4090	A
USGS	07137500	2009-11-25	137	A	5.3	A	4070	A
USGS	07137500	2009-11-26	137	A	6.1	A	4050	A
USGS	07137500	2009-11-27	131	A	6.5	A	4100	A
USGS	07137500	2009-11-28	128	A	6.3	A	4130	A
USGS	07137500	2009-11-29	124	A	6.0	A	4130	A
USGS	07137500	2009-11-30	122	A	5.0	A	4140	A
USGS	07137500	2009-12-01	122	A	4.8	A	4150	A
USGS	07137500	2009-12-02	122	A	3.5	A	4160	A
USGS	07137500	2009-12-03	120	A	1.5	A	4200	A
USGS	07137500	2009-12-04	121	A	0.6	A	4240	A
USGS	07137500	2009-12-05	126	A	1.0	A	4250	A
USGS	07137500	2009-12-06	122	A	0.8	A	4210	A
USGS	07137500	2009-12-07	120	A:e	-0.2	A	4260	A
USGS	07137500	2009-12-08	114	A:e	-0.2	A	4430	A
USGS	07137500	2009-12-09	110	A:e	-0.2	A	4690	A
USGS	07137500	2009-12-10	110	A:e	-0.2	A	4730	A
USGS	07137500	2009-12-11	110	A:e	-0.2	A	4580	A
USGS	07137500	2009-12-12	110	A:e	-0.2	A	4300	A
USGS	07137500	2009-12-13	113	A:e	-0.1	A	4100	A
USGS	07137500	2009-12-14	143	A:e	0.9	A	4120	A
USGS	07137500	2009-12-15	155	A	0.7	A	4230	A
USGS	07137500	2009-12-16	147	A	1.6	A	4190	A
USGS	07137500	2009-12-17	151	A	2.4	A	4110	A
USGS	07137500	2009-12-18	147	A	4.0	A	4150	A
USGS	07137500	2009-12-19	146	A	3.1	A	4170	A
USGS	07137500	2009-12-20	145	A	3.0	A	4180	A
USGS	07137500	2009-12-21	144	A	4.0	A	4180	A
USGS	07137500	2009-12-22	144	A	4.2	A	4180	A
USGS	07137500	2009-12-23	144	A	3.5	A	4140	A
USGS	07137500	2009-12-24	138	A	1.3	A	4170	A
USGS	07137500	2009-12-25	137	A:e	-0.2	A	4360	A
USGS	07137500	2009-12-26	133	A:e	0.0	A	4380	A
USGS	07137500	2009-12-27	139	A	1.4	A	4240	A
USGS	07137500	2009-12-28	134	A	2.1	A	4230	A
USGS	07137500	2009-12-29	133	A	2.2	A	4240	A
USGS	07137500	2009-12-30	135	A	3.1	A	4230	A
USGS	07137500	2009-12-31	133	A	4.0	A	4230	A
USGS	07137500	2010-01-01	133	A	2.5	A	4240	A
USGS	07137500	2010-01-02	130	A	0.8	A	4270	A
USGS	07137500	2010-01-03	130	A	2.1	A	4250	A
USGS	07137500	2010-01-04	131	A	3.2	A	4230	A
USGS	07137500	2010-01-05	131	A	2.4	A	4210	A
USGS	07137500	2010-01-06	131	A	2.3	A	4210	A
USGS	07137500	2010-01-07	127	A	-0.2	A	4340	A
USGS	07137500	2010-01-08	120	A:e	-0.2	A	4470	A
USGS	07137500	2010-01-09	120	A:e	0.0	A	4400	A
USGS	07137500	2010-01-10	120	A:e	0.6	A	4270	A
USGS	07137500	2010-01-11	120	A:e	2.0	A	4210	A
USGS	07137500	2010-01-12	121	A	3.1	A	4200	A
USGS	07137500	2010-01-13	126	A	3.8	A	4220	A
USGS	07137500	2010-01-14	126	A	4.4	A	4190	A
USGS	07137500	2010-01-15	127	A	4.1	A	4150	A
USGS	07137500	2010-01-16	127	A	3.9	A	4150	A
USGS	07137500	2010-01-17	130	A	4.2	A	4100	A
USGS	07137500	2010-01-18	129	A	5.1	A	4120	A
USGS	07137500	2010-01-19	128	A	4.5	A	4130	A
USGS	07137500	2010-01-20	127	A	3.9	A	4150	A
USGS	07137500	2010-01-21	127	A	5.5	A	4130	A
USGS	07137500	2010-01-22	126	A	6.1	A	4130	A
USGS	07137500	2010-01-23	126	A	6.0	A	4130	A
USGS	07137500	2010-01-24	125	A	5.2	A	4120	A
USGS	07137500	2010-01-25	122	A	3.7	A	4150	A
USGS	07137500	2010-01-26	118	A	3.3	A	4190	A
USGS	07137500	2010-01-27	117	A	4.0	A	4190	A
USGS	07137500	2010-01-28	118	A	2.3	A	4170	A
USGS	07137500	2010-01-29	120	A	1.5	A	4100	A
USGS	07137500	2010-01-30	117	A	1.8	A	4170	A
USGS	07137500	2010-01-31	117	A	3.1	A	4200	A
USGS	07137500	2010-02-01	118	A	5.5	A	4170	A
USGS	07137500	2010-02-02	121	A	4.6	A	4180	A
USGS	07137500	2010-02-03	122	A	4.4	A	4180	A
USGS	07137500	2010-02-04	124	A	4.6	A	4130	A
USGS	07137500	2010-02-05	125	A	4.9	A	4160	A
USGS	07137500	2010-02-06	124	A	4.9	A	4180	A
USGS	07137500	2010-02-07	123	A	4.5	A	4210	A
USGS	07137500	2010-02-08	124	A	3.7	A	4190	A
USGS	07137500	2010-02-09	120	A	2.7	A	4220	A
USGS	07137500	2010-02-10	119	A	3.3	A	4230	A
USGS	07137500	2010-02-11	119	A	4.8	A	4220	A
USGS	07137500	2010-02-12	118	A	5.6	A	4210	A
USGS	07137500	2010-02-13	119	A	6.9	A	4190	A
USGS	07137500	2010-02-14	120	A	5.3	A	4180	A
USGS	07137500	2010-02-15	118	A	3.2	A	4210	A
USGS	07137500	2010-02-16	118	A	3.7	A	4210	A
USGS	07137500	2010-02-17	117	A	4.9	A	4210	A
USGS	07137500	2010-02-18	119	A	6.7	A	4170	A
USGS	07137500	2010-02-19	121	A	6.8	A	4170	A
USGS	07137500	2010-02-20	123	A	4.5	A	4150	A
USGS	07137500	2010-02-21	122	A	2.7	A	4160	A
USGS	07137500	2010-02-22	122	A	2.8	A	4140	A
USGS	07137500	2010-02-23	119	A	3.4	A	4160	A
USGS	07137500	2010-02-24	118	A	5.1	A	4160	A
USGS	07137500	2010-02-25	120	A	6.2	A	4150	A
USGS	07137500	2010-02-26	122	A	7.4	A	4110	A
USGS	07137500	2010-02-27	123	A	7.5	A	4090	A
USGS	07137500	2010-02-28	123	A	6.7	A	4100	A
USGS	07137500	2010-03-01	125	A	6.3	A	4040	A
USGS	07137500	2010-03-02	125	A	9.0	A	4040	A
USGS	07137500	2010-03-03	126	A	9.3	A	4090	A
USGS	07137500	2010-03-04	124	A	9.2	A	4100	A
USGS	07137500	2010-03-05	120	A	10.1	A	4090	A
USGS	07137500	2010-03-06	120	A	9.8	A	4080	A
USGS	07137500	2010-03-07	117	A	9.2	A	4080	A
USGS	07137500	2010-03-08	130	A	10.5	A	3950	A
USGS	07137500	2010-03-09	161	A	10.5	A	3660	A
USGS	07137500	2010-03-10	164	A	10.1	A	3900	A
USGS	07137500	2010-03-11	156	A	8.3	A	4080	A
USGS	07137500	2010-03-12	147	A	8.3	A	4110	A
USGS	07137500	2010-03-13	140	A	9.5	A	4120	A
USGS	07137500	2010-03-14	136	A	8.5	A	4130	A
USGS	07137500	2010-03-15	129	A	8.5	A	4140	A
USGS	07137500	2010-03-16	125	A	9.8	A	4160	A
USGS	07137500	2010-03-17	124	A	11.4	A	4180	A
USGS	07137500	2010-03-18	122	A	12.0	A	4190	A
USGS	07137500	2010-03-19	120	A	7.6	A	4230	A
USGS	07137500	2010-03-20	118	A	5.3	A	4200	A
USGS	07137500	2010-03-21	115	A	7.6	A	4210	A
USGS	07137500	2010-03-22	113	A	9.7	A	4230	A
USGS	07137500	2010-03-23	111	A	10.6	A	4240	A
USGS	07137500	2010-03-24	111	A	6.8	A	4240	A
USGS	07137500	2010-03-25	112	A	7.8	A	4170	A
USGS	07137500	2010-03-26	114	A	10.3	A	4100	A
USGS	07137500	2010-03-27	116	A	9.5	A	4190	A
