# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,
#,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,
# retrieved: 2012-01-11 22:47:04 EST       (caww02),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 07137500,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
"#    04   00010     00003     Temperature, water, degrees Celsius (Mean)",,,,,,,,
"#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,
#     Ice  Ice affected  ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,04_00010_00003,04_00010_00003_cd,06_00095_00003,06_00095_00003_cd
USGS,7137500,2/13/2009,102,A,5.2,A,4210,A
USGS,7137500,2/14/2009,99,A,4.2,A,4200,A
USGS,7137500,2/15/2009,97,A,3.8,A,4170,A
USGS,7137500,2/16/2009,100,A,6.2,A,4130,A
USGS,7137500,2/17/2009,99,A,7.5,A,4130,A
USGS,7137500,2/18/2009,97,A,6.7,A,4150,A
USGS,7137500,2/19/2009,96,A,6.8,A,4160,A
USGS,7137500,2/20/2009,96,A,6.6,A,4170,A
USGS,7137500,2/21/2009,98,A,5.3,A,4190,A
USGS,7137500,2/22/2009,98,A,6,A,4160,A
USGS,7137500,2/23/2009,98,A,6.9,A,4110,A
USGS,7137500,2/24/2009,97,A,9.2,A,4080,A
USGS,7137500,2/25/2009,98,A,10.6,A,4070,A
USGS,7137500,2/26/2009,97,A,10.7,A,4070,A
USGS,7137500,2/27/2009,96,A,7.7,A,4090,A
USGS,7137500,2/28/2009,94,A,6.1,A,4110,A
USGS,7137500,3/1/2009,90,A,6.1,A,4140,A
USGS,7137500,3/2/2009,90,A,8,A,4140,A
USGS,7137500,3/3/2009,89,A,8.4,A,4140,A
USGS,7137500,3/4/2009,89,A,11.3,A,4130,A
USGS,7137500,3/5/2009,89,A,12.1,A,4150,A
USGS,7137500,3/6/2009,90,A,10.9,A,4180,A
USGS,7137500,3/7/2009,88,A,11.2,A,4170,A
USGS,7137500,3/8/2009,87,A,9.9,A,4160,A
USGS,7137500,3/9/2009,87,A,10.1,A,4170,A
USGS,7137500,3/10/2009,87,A,7.1,A,4180,A
USGS,7137500,3/11/2009,86,A,5.5,A,4200,A
USGS,7137500,3/12/2009,84,A,4.6,A,4220,A
USGS,7137500,3/13/2009,84,A,7.1,A,4200,A
USGS,7137500,3/14/2009,84,A,8.5,A,4190,A
USGS,7137500,3/15/2009,86,A,10.3,A,4200,A
USGS,7137500,3/16/2009,85,A,11.6,A,4210,A
USGS,7137500,3/17/2009,84,A,12.7,A,4220,A
USGS,7137500,3/18/2009,83,A,12.7,A,4240,A
USGS,7137500,3/19/2009,83,A,12.7,A,4220,A
USGS,7137500,3/20/2009,83,A,12.6,A,4220,A
USGS,7137500,3/21/2009,82,A,15,A,4230,A
USGS,7137500,3/22/2009,82,A,14.1,A,4250,A
USGS,7137500,3/23/2009,84,A,13,A,4270,A
USGS,7137500,3/24/2009,84,A,9.7,A,4310,A
USGS,7137500,3/25/2009,85,A,9.5,A,4380,A
USGS,7137500,3/26/2009,81,A,7.6,A,4450,A
USGS,7137500,3/27/2009,82,A,0.6,A,4260,A
USGS,7137500,3/28/2009,81,A,3.9,A,4220,A
USGS,7137500,3/29/2009,101,A,6.9,A,4080,A
USGS,7137500,3/30/2009,107,A,7.8,A,4130,A
USGS,7137500,3/31/2009,103,A,7.6,A,4180,A
USGS,7137500,4/1/2009,103,A,10.3,A,4230,A
USGS,7137500,4/2/2009,101,A,10.6,A,4270,A
USGS,7137500,4/3/2009,101,A,12.3,A,4410,A
USGS,7137500,4/4/2009,98,A,11.2,A,4330,A
USGS,7137500,4/5/2009,98,A,6.3,A,4260,A
USGS,7137500,4/6/2009,94,A,8.2,A,4240,A
USGS,7137500,4/7/2009,100,A,10.4,A,4300,A
USGS,7137500,4/8/2009,99,A,,,4350,A
USGS,7137500,4/9/2009,91,A,10.8,A,4370,A
USGS,7137500,4/10/2009,88,A,11.2,A,4330,A
USGS,7137500,4/11/2009,85,A,9.3,A,4310,A
USGS,7137500,4/12/2009,87,A,8.3,A,4220,A
USGS,7137500,4/13/2009,90,A,11.8,A,4110,A
USGS,7137500,4/14/2009,80,A,15,A,4310,A
USGS,7137500,4/15/2009,75,A,13.8,A,4410,A
USGS,7137500,4/16/2009,74,A,11.8,A,4420,A
USGS,7137500,4/17/2009,92,A,11.8,A,4050,A
USGS,7137500,4/18/2009,115,A,10.9,A,3910,A
USGS,7137500,4/19/2009,114,A,13.7,A,4090,A
USGS,7137500,4/20/2009,112,A,15.5,A,4280,A
USGS,7137500,4/21/2009,92,A,17.2,A,4470,A
USGS,7137500,4/22/2009,77,A,18.9,A,4540,A
USGS,7137500,4/23/2009,72,A,18.7,A,4520,A
USGS,7137500,4/24/2009,126,A,18.7,A,3800,A
USGS,7137500,4/25/2009,78,A,14.8,A,4450,A
USGS,7137500,4/26/2009,73,A,15.1,A,4390,A
USGS,7137500,4/27/2009,76,A,14.1,A,4330,A
USGS,7137500,4/28/2009,71,A,12.9,A,4420,A
USGS,7137500,4/29/2009,68,A,17.6,A,4440,A
USGS,7137500,4/30/2009,68,A,16.7,A,4440,A
USGS,7137500,5/1/2009,64,A,13.3,A,4490,A
USGS,7137500,5/2/2009,71,A,11.1,A,4330,A
USGS,7137500,5/3/2009,82,A,12.3,A,4220,A
USGS,7137500,5/4/2009,94,A,15.6,A,4090,A
USGS,7137500,5/5/2009,89,A,17.2,A,4110,A
USGS,7137500,5/6/2009,89,A,19.6,A,4170,A
USGS,7137500,5/7/2009,86,A,20,A,4180,A
USGS,7137500,5/8/2009,74,A,19.1,A,4310,A
USGS,7137500,5/9/2009,71,A,17.6,A,4280,A
USGS,7137500,5/10/2009,74,A,14.1,A,4290,A
USGS,7137500,5/11/2009,87,A,14.9,A,4120,A
USGS,7137500,5/12/2009,73,A,19,A,4190,A
USGS,7137500,5/13/2009,67,A,19.2,A,4180,A
USGS,7137500,5/14/2009,68,A,16.7,A,4200,A
USGS,7137500,5/15/2009,68,A,17.4,A,4300,A
USGS,7137500,5/16/2009,72,A,15.2,A,4210,A
USGS,7137500,5/17/2009,79,A,17.3,A,4100,A
USGS,7137500,5/18/2009,77,A,20.6,A,4050,A
USGS,7137500,5/19/2009,63,A,20.4,A,4140,A
USGS,7137500,5/20/2009,54,A,,,4170,A
USGS,7137500,5/21/2009,56,A,18.9,A,4090,A
USGS,7137500,5/22/2009,58,A,19.6,A,4060,A
USGS,7137500,5/23/2009,57,A,20,A,4040,A
USGS,7137500,5/24/2009,63,A,20.5,A,3930,A
USGS,7137500,5/25/2009,79,A,20.9,A,3640,A
USGS,7137500,5/26/2009,91,A,17.5,A,3480,A
USGS,7137500,5/27/2009,103,A,17.7,A,3410,A
USGS,7137500,5/28/2009,99,A,19.7,A,3560,A
USGS,7137500,5/29/2009,96,A,20.7,A,3640,A
USGS,7137500,5/30/2009,94,A,21.5,A,3660,A
USGS,7137500,5/31/2009,103,A,21.6,A,3630,A
USGS,7137500,6/1/2009,116,A,21.1,A,3530,A
USGS,7137500,6/2/2009,146,A,17.6,A,3220,A
USGS,7137500,6/3/2009,235,A,17.2,A,2590,A
USGS,7137500,6/4/2009,193,A,20.3,A,2960,A
USGS,7137500,6/5/2009,201,A,22.7,A,3050,A
USGS,7137500,6/6/2009,180,A,22.9,A,3180,A
USGS,7137500,6/7/2009,173,A,22,A,3250,A
USGS,7137500,6/8/2009,170,A,19.1,A,3270,A
USGS,7137500,6/9/2009,150,A,20.3,A,3400,A
USGS,7137500,6/10/2009,130,A,18.7,A,3490,A
USGS,7137500,6/11/2009,126,A,18.1,A,3440,A
USGS,7137500,6/12/2009,142,A,20.1,A,3290,A
USGS,7137500,6/13/2009,150,A,20.6,A,3120,A
USGS,7137500,6/14/2009,158,A,19.5,A,3270,A
USGS,7137500,6/15/2009,148,A,21.3,A,3530,A
USGS,7137500,6/16/2009,139,A,22.4,A,3610,A
USGS,7137500,6/17/2009,143,A,22.8,A,3640,A
USGS,7137500,6/18/2009,130,A,22.1,A,3540,A
USGS,7137500,6/19/2009,126,A,22.9,A,3460,A
USGS,7137500,6/20/2009,127,A,21.6,A,3380,A
USGS,7137500,6/21/2009,143,A,23,A,3310,A
USGS,7137500,6/22/2009,126,A,24.5,A,3550,A
USGS,7137500,6/23/2009,97,A,24.5,A,3870,A
USGS,7137500,6/24/2009,84,A,24.6,A,4020,A
USGS,7137500,6/25/2009,74,A,25,A,4080,A
USGS,7137500,6/26/2009,72,A,24.7,A,4010,A
USGS,7137500,6/27/2009,69,A,24.4,A,3840,A
USGS,7137500,6/28/2009,74,A,24.2,A,3690,A
USGS,7137500,6/29/2009,68,A,23.8,A,3750,A
USGS,7137500,6/30/2009,66,A,24.2,A,3740,A
USGS,7137500,7/1/2009,109,A,23.8,A,3140,A
USGS,7137500,7/2/2009,252,A,24.7,A,2280,A
USGS,7137500,7/3/2009,359,A,25,A,2190,A
USGS,7137500,7/4/2009,435,A,25,A,2110,A
USGS,7137500,7/5/2009,477,A,24.7,A,2070,A
USGS,7137500,7/6/2009,541,A,24,A,1980,A
USGS,7137500,7/7/2009,575,A,24.5,A,1990,A
USGS,7137500,7/8/2009,614,A,25.3,A,1990,A
USGS,7137500,7/9/2009,611,A,26.3,A,1950,A
USGS,7137500,7/10/2009,556,A,26.7,A,2010,A
USGS,7137500,7/11/2009,531,A,27.3,A,2030,A
USGS,7137500,7/12/2009,509,A,26.8,A,2020,A
USGS,7137500,7/13/2009,509,A,26.1,A,2040,A
USGS,7137500,7/14/2009,508,A,26.5,A,1990,A
USGS,7137500,7/15/2009,506,A,25.6,A,1980,A
USGS,7137500,7/16/2009,528,A,25.8,A,1990,A
USGS,7137500,7/17/2009,540,A,24.4,A,1970,A
USGS,7137500,7/18/2009,565,A,23.1,A,1980,A
USGS,7137500,7/19/2009,565,A,24.3,A,2010,A
USGS,7137500,7/20/2009,564,A,24.9,A,1980,A
USGS,7137500,7/21/2009,569,A,24.9,A,1970,A
USGS,7137500,7/22/2009,586,A,24.3,A,2000,A
USGS,7137500,7/23/2009,591,A,24.5,A,1980,A
USGS,7137500,7/24/2009,564,A,25.4,A,1980,A
USGS,7137500,7/25/2009,342,A,25.6,A,2420,A
USGS,7137500,7/26/2009,274,A,24.9,A,2550,A
USGS,7137500,7/27/2009,242,A,25.2,A,2650,A
USGS,7137500,7/28/2009,551,A,23.3,A,1740,A
USGS,7137500,7/29/2009,526,A,21.7,A,1930,A
USGS,7137500,7/30/2009,518,A,20,A,2060,A
USGS,7137500,7/31/2009,421,A,21.4,A,2240,A
USGS,7137500,8/1/2009,330,A,22.8,A,2580,A
USGS,7137500,8/2/2009,283,A,24,A,2850,A
USGS,7137500,8/3/2009,249,A,25.2,A,3050,A
USGS,7137500,8/4/2009,213,A,24.6,A,3080,A
USGS,7137500,8/5/2009,178,A,24.4,A,3250,A
USGS,7137500,8/6/2009,202,A,24.3,A,3130,A
USGS,7137500,8/7/2009,176,A,24.4,A,3340,A
USGS,7137500,8/8/2009,169,A,24.3,A,3360,A
USGS,7137500,8/9/2009,160,A,24.1,A,3530,A
USGS,7137500,8/10/2009,147,A,23.8,A,3580,A
USGS,7137500,8/11/2009,141,A,,,,
USGS,7137500,8/12/2009,123,A,,,,
USGS,7137500,8/13/2009,207,A,20.4,A,2700,A
USGS,7137500,8/14/2009,156,A,22,A,2830,A
USGS,7137500,8/15/2009,124,A,23.5,A,3580,A
USGS,7137500,8/16/2009,108,A,22.7,A,3720,A
USGS,7137500,8/17/2009,104,A,21.2,A,3790,A
USGS,7137500,8/18/2009,104,A,20.6,A,3740,A
USGS,7137500,8/19/2009,113,A,21.1,A,3640,A
USGS,7137500,8/20/2009,103,A,22.2,A,3870,A
USGS,7137500,8/21/2009,98,A,21.7,A,3920,A
USGS,7137500,8/22/2009,94,A,22.3,A,3920,A
USGS,7137500,8/23/2009,88,A,23.2,A,3970,A
USGS,7137500,8/24/2009,87,A,22.8,A,3960,A
USGS,7137500,8/25/2009,85,A,23.6,A,3950,A
USGS,7137500,8/26/2009,108,A,23.2,A,3460,A
USGS,7137500,8/27/2009,105,A,23.2,A,3720,A
USGS,7137500,8/28/2009,96,A,22.6,A,3870,A
USGS,7137500,8/29/2009,88,A,21.7,A,3970,A
USGS,7137500,8/30/2009,86,A,18.9,A,4010,A
USGS,7137500,8/31/2009,86,A,19,A,4010,A
USGS,7137500,9/1/2009,82,A,20.5,A,4060,A
USGS,7137500,9/2/2009,77,A,21.7,A,4090,A
USGS,7137500,9/3/2009,78,A,22,A,4010,A
USGS,7137500,9/4/2009,78,A,18.9,A,3950,A
USGS,7137500,9/5/2009,79,A,19.5,A,3920,A
USGS,7137500,9/6/2009,76,A,21.2,A,3890,A
USGS,7137500,9/7/2009,72,A,21.7,A,3890,A
USGS,7137500,9/8/2009,66,A,22.2,A,3990,A
USGS,7137500,9/9/2009,68,A,21.7,A,4000,A
USGS,7137500,9/10/2009,66,A,21.3,A,3950,A
USGS,7137500,9/11/2009,69,A,20.7,A,3860,A
USGS,7137500,9/12/2009,75,A,18.7,A,3690,A
USGS,7137500,9/13/2009,83,A,18.9,A,3570,A
USGS,7137500,9/14/2009,81,A,19.2,A,3800,A
USGS,7137500,9/15/2009,78,A,19.2,A,3890,A
USGS,7137500,9/16/2009,79,A,19.1,A,3720,A
USGS,7137500,9/17/2009,77,A,19,A,3700,A
USGS,7137500,9/18/2009,91,A,19,A,3740,A
USGS,7137500,9/19/2009,89,A,19,A,3840,A
USGS,7137500,9/20/2009,95,A,19.3,A,3830,A
USGS,7137500,9/21/2009,95,A,15.9,A,3830,A
USGS,7137500,9/22/2009,96,A,12.9,A,3760,A
USGS,7137500,9/23/2009,94,A,13.1,A,3750,A
USGS,7137500,9/24/2009,93,A,14.6,A,3860,A
USGS,7137500,9/25/2009,93,A,15.1,A,3960,A
USGS,7137500,9/26/2009,98,A,16,A,4010,A
USGS,7137500,9/27/2009,102,A,16.9,A,4020,A
USGS,7137500,9/28/2009,96,A,15.9,A,4120,A
USGS,7137500,9/29/2009,93,A,15.3,A,4190,A
USGS,7137500,9/30/2009,87,A,16.9,A,4280,A
USGS,7137500,10/1/2009,85,A,14.9,A,4330,A
USGS,7137500,10/2/2009,83,A,12.8,A,,
USGS,7137500,10/3/2009,89,A,12.6,A,,
USGS,7137500,10/4/2009,96,A,11.6,A,,
USGS,7137500,10/5/2009,101,A,15.5,A,,
USGS,7137500,10/6/2009,91,A,14.1,A,,
USGS,7137500,10/7/2009,86,A,12.2,A,,
USGS,7137500,10/8/2009,88,A,10.7,A,4100,A
USGS,7137500,10/9/2009,92,A,10.6,A,4060,A
USGS,7137500,10/10/2009,98,A,7.1,A,3990,A
USGS,7137500,10/11/2009,103,A,5.1,A,3930,A
USGS,7137500,10/12/2009,108,A,6.9,A,3870,A
USGS,7137500,10/13/2009,110,A,8.5,A,3810,A
USGS,7137500,10/14/2009,111,A,9.3,A,3820,A
USGS,7137500,10/15/2009,108,A,12.7,A,3880,A
USGS,7137500,10/16/2009,101,A,14.3,A,3930,A
USGS,7137500,10/17/2009,106,A,13.1,A,3880,A
USGS,7137500,10/18/2009,104,A,13.8,A,3910,A
USGS,7137500,10/19/2009,104,A,14.2,A,3910,A
USGS,7137500,10/20/2009,112,A,14.2,A,3830,A
USGS,7137500,10/21/2009,159,A,10.3,A,3300,A
USGS,7137500,10/22/2009,213,A,7.3,A,2910,A
USGS,7137500,10/23/2009,227,A,7.7,A,3050,A
USGS,7137500,10/24/2009,230,A,8.9,A,3160,A
USGS,7137500,10/25/2009,232,A,9.8,A,3190,A
USGS,7137500,10/26/2009,236,A,9.4,A,3200,A
USGS,7137500,10/27/2009,232,A,8.6,A,3240,A
USGS,7137500,10/28/2009,217,A,8.7,A,3320,A
USGS,7137500,10/29/2009,206,A,8.1,A,3380,A
USGS,7137500,10/30/2009,188,A,6.3,A,3520,A
USGS,7137500,10/31/2009,182,A,9.1,A,3560,A
USGS,7137500,11/1/2009,179,A,10.5,A,3600,A
USGS,7137500,11/2/2009,187,A,10.7,A,3550,A
USGS,7137500,11/3/2009,188,A,10.5,A,3440,A
USGS,7137500,11/4/2009,170,A,10.6,A,3680,A
USGS,7137500,11/5/2009,163,A,10.8,A,3800,A
USGS,7137500,11/6/2009,161,A,11.5,A,3830,A
USGS,7137500,11/7/2009,157,A,12,A,3840,A
USGS,7137500,11/8/2009,154,A,11.8,A,3890,A
USGS,7137500,11/9/2009,150,A,11,A,3940,A
USGS,7137500,11/10/2009,149,A,10.2,A,3950,A
USGS,7137500,11/11/2009,150,A,11.1,A,3940,A
USGS,7137500,11/12/2009,153,A,11.2,A,3950,A
USGS,7137500,11/13/2009,148,A,10.7,A,3980,A
USGS,7137500,11/14/2009,145,A,10.6,A,4020,A
USGS,7137500,11/15/2009,151,A,8,A,3960,A
USGS,7137500,11/16/2009,158,A,6.1,A,3890,A
USGS,7137500,11/17/2009,157,A,5.7,A,3880,A
USGS,7137500,11/18/2009,152,A,6.2,A,3990,A
USGS,7137500,11/19/2009,151,A,6.6,A,4010,A
USGS,7137500,11/20/2009,144,A,6.5,A,4040,A
USGS,7137500,11/21/2009,143,A,6.8,A,4080,A
USGS,7137500,11/22/2009,138,A,7.2,A,4060,A
USGS,7137500,11/23/2009,137,A,6.3,A,4060,A
USGS,7137500,11/24/2009,134,A,5.2,A,4090,A
USGS,7137500,11/25/2009,137,A,5.3,A,4070,A
USGS,7137500,11/26/2009,137,A,6.1,A,4050,A
USGS,7137500,11/27/2009,131,A,6.5,A,4100,A
USGS,7137500,11/28/2009,128,A,6.3,A,4130,A
USGS,7137500,11/29/2009,124,A,6,A,4130,A
USGS,7137500,11/30/2009,122,A,5,A,4140,A
USGS,7137500,12/1/2009,122,A,4.8,A,4150,A
USGS,7137500,12/2/2009,122,A,3.5,A,4160,A
USGS,7137500,12/3/2009,120,A,1.5,A,4200,A
USGS,7137500,12/4/2009,121,A,0.6,A,4240,A
USGS,7137500,12/5/2009,126,A,1,A,4250,A
USGS,7137500,12/6/2009,122,A,0.8,A,4210,A
USGS,7137500,12/7/2009,120,A:e,-0.2,A,4260,A
USGS,7137500,12/8/2009,114,A:e,-0.2,A,4430,A
USGS,7137500,12/9/2009,110,A:e,-0.2,A,4690,A
USGS,7137500,12/10/2009,110,A:e,-0.2,A,4730,A
USGS,7137500,12/11/2009,110,A:e,-0.2,A,4580,A
USGS,7137500,12/12/2009,110,A:e,-0.2,A,4300,A
USGS,7137500,12/13/2009,113,A:e,-0.1,A,4100,A
USGS,7137500,12/14/2009,143,A:e,0.9,A,4120,A
USGS,7137500,12/15/2009,155,A,0.7,A,4230,A
USGS,7137500,12/16/2009,147,A,1.6,A,4190,A
USGS,7137500,12/17/2009,151,A,2.4,A,4110,A
USGS,7137500,12/18/2009,147,A,4,A,4150,A
USGS,7137500,12/19/2009,146,A,3.1,A,4170,A
USGS,7137500,12/20/2009,145,A,3,A,4180,A
USGS,7137500,12/21/2009,144,A,4,A,4180,A
USGS,7137500,12/22/2009,144,A,4.2,A,4180,A
USGS,7137500,12/23/2009,144,A,3.5,A,4140,A
USGS,7137500,12/24/2009,138,A,1.3,A,4170,A
USGS,7137500,12/25/2009,137,A:e,-0.2,A,4360,A
USGS,7137500,12/26/2009,133,A:e,0,A,4380,A
USGS,7137500,12/27/2009,139,A,1.4,A,4240,A
USGS,7137500,12/28/2009,134,A,2.1,A,4230,A
USGS,7137500,12/29/2009,133,A,2.2,A,4240,A
USGS,7137500,12/30/2009,135,A,3.1,A,4230,A
USGS,7137500,12/31/2009,133,A,4,A,4230,A
USGS,7137500,1/1/2010,133,A,2.5,A,4240,A
USGS,7137500,1/2/2010,130,A,0.8,A,4270,A
USGS,7137500,1/3/2010,130,A,2.1,A,4250,A
USGS,7137500,1/4/2010,131,A,3.2,A,4230,A
USGS,7137500,1/5/2010,131,A,2.4,A,4210,A
USGS,7137500,1/6/2010,131,A,2.3,A,4210,A
USGS,7137500,1/7/2010,127,A,-0.2,A,4340,A
USGS,7137500,1/8/2010,120,A:e,-0.2,A,4470,A
USGS,7137500,1/9/2010,120,A:e,0,A,4400,A
USGS,7137500,1/10/2010,120,A:e,0.6,A,4270,A
USGS,7137500,1/11/2010,120,A:e,2,A,4210,A
USGS,7137500,1/12/2010,121,A,3.1,A,4200,A
USGS,7137500,1/13/2010,126,A,3.8,A,4220,A
USGS,7137500,1/14/2010,126,A,4.4,A,4190,A
USGS,7137500,1/15/2010,127,A,4.1,A,4150,A
USGS,7137500,1/16/2010,127,A,3.9,A,4150,A
USGS,7137500,1/17/2010,130,A,4.2,A,4100,A
USGS,7137500,1/18/2010,129,A,5.1,A,4120,A
USGS,7137500,1/19/2010,128,A,4.5,A,4130,A
USGS,7137500,1/20/2010,127,A,3.9,A,4150,A
USGS,7137500,1/21/2010,127,A,5.5,A,4130,A
USGS,7137500,1/22/2010,126,A,6.1,A,4130,A
USGS,7137500,1/23/2010,126,A,6,A,4130,A
USGS,7137500,1/24/2010,125,A,5.2,A,4120,A
USGS,7137500,1/25/2010,122,A,3.7,A,4150,A
USGS,7137500,1/26/2010,118,A,3.3,A,4190,A
USGS,7137500,1/27/2010,117,A,4,A,4190,A
USGS,7137500,1/28/2010,118,A,2.3,A,4170,A
USGS,7137500,1/29/2010,120,A,1.5,A,4100,A
USGS,7137500,1/30/2010,117,A,1.8,A,4170,A
USGS,7137500,1/31/2010,117,A,3.1,A,4200,A
USGS,7137500,2/1/2010,118,A,5.5,A,4170,A
USGS,7137500,2/2/2010,121,A,4.6,A,4180,A
USGS,7137500,2/3/2010,122,A,4.4,A,4180,A
USGS,7137500,2/4/2010,124,A,4.6,A,4130,A
USGS,7137500,2/5/2010,125,A,4.9,A,4160,A
USGS,7137500,2/6/2010,124,A,4.9,A,4180,A
USGS,7137500,2/7/2010,123,A,4.5,A,4210,A
USGS,7137500,2/8/2010,124,A,3.7,A,4190,A
USGS,7137500,2/9/2010,120,A,2.7,A,4220,A
USGS,7137500,2/10/2010,119,A,3.3,A,4230,A
USGS,7137500,2/11/2010,119,A,4.8,A,4220,A
USGS,7137500,2/12/2010,118,A,5.6,A,4210,A
USGS,7137500,2/13/2010,119,A,6.9,A,4190,A
USGS,7137500,2/14/2010,120,A,5.3,A,4180,A
USGS,7137500,2/15/2010,118,A,3.2,A,4210,A
USGS,7137500,2/16/2010,118,A,3.7,A,4210,A
USGS,7137500,2/17/2010,117,A,4.9,A,4210,A
USGS,7137500,2/18/2010,119,A,6.7,A,4170,A
USGS,7137500,2/19/2010,121,A,6.8,A,4170,A
USGS,7137500,2/20/2010,123,A,4.5,A,4150,A
USGS,7137500,2/21/2010,122,A,2.7,A,4160,A
USGS,7137500,2/22/2010,122,A,2.8,A,4140,A
USGS,7137500,2/23/2010,119,A,3.4,A,4160,A
USGS,7137500,2/24/2010,118,A,5.1,A,4160,A
USGS,7137500,2/25/2010,120,A,6.2,A,4150,A
USGS,7137500,2/26/2010,122,A,7.4,A,4110,A
USGS,7137500,2/27/2010,123,A,7.5,A,4090,A
USGS,7137500,2/28/2010,123,A,6.7,A,4100,A
USGS,7137500,3/1/2010,125,A,6.3,A,4040,A
USGS,7137500,3/2/2010,125,A,9,A,4040,A
USGS,7137500,3/3/2010,126,A,9.3,A,4090,A
USGS,7137500,3/4/2010,124,A,9.2,A,4100,A
USGS,7137500,3/5/2010,120,A,10.1,A,4090,A
USGS,7137500,3/6/2010,120,A,9.8,A,4080,A
USGS,7137500,3/7/2010,117,A,9.2,A,4080,A
USGS,7137500,3/8/2010,130,A,10.5,A,3950,A
USGS,7137500,3/9/2010,161,A,10.5,A,3660,A
USGS,7137500,3/10/2010,164,A,10.1,A,3900,A
USGS,7137500,3/11/2010,156,A,8.3,A,4080,A
USGS,7137500,3/12/2010,147,A,8.3,A,4110,A
USGS,7137500,3/13/2010,140,A,9.5,A,4120,A
USGS,7137500,3/14/2010,136,A,8.5,A,4130,A
USGS,7137500,3/15/2010,129,A,8.5,A,4140,A
USGS,7137500,3/16/2010,125,A,9.8,A,4160,A
USGS,7137500,3/17/2010,124,A,11.4,A,4180,A
USGS,7137500,3/18/2010,122,A,12,A,4190,A
USGS,7137500,3/19/2010,120,A,7.6,A,4230,A
USGS,7137500,3/20/2010,118,A,5.3,A,4200,A
USGS,7137500,3/21/2010,115,A,7.6,A,4210,A
USGS,7137500,3/22/2010,113,A,9.7,A,4230,A
USGS,7137500,3/23/2010,111,A,10.6,A,4240,A
USGS,7137500,3/24/2010,111,A,6.8,A,4240,A
USGS,7137500,3/25/2010,112,A,7.8,A,4170,A
USGS,7137500,3/26/2010,114,A,10.3,A,4100,A
USGS,7137500,3/27/2010,116,A,9.5,A,4190,A
USGS,7137500,3/28/2010,111,A,9.9,A,4270,A
USGS,7137500,3/29/2010,110,A,12.2,A,4280,A
USGS,7137500,3/30/2010,104,A,14.7,A,4290,A
USGS,7137500,3/31/2010,102,A,15.1,A,4290,A
USGS,7137500,4/1/2010,101,A,13.8,A,4310,A
USGS,7137500,4/2/2010,106,A,11.1,A,4350,A
USGS,7137500,4/3/2010,123,A,10.7,A,4020,A
USGS,7137500,4/4/2010,111,A,12.9,A,4080,A
USGS,7137500,4/5/2010,112,A,14.3,A,4170,A
USGS,7137500,4/6/2010,114,A,13.9,A,4240,A
USGS,7137500,4/7/2010,134,A,11.2,A,4000,A
USGS,7137500,4/8/2010,128,A,11.9,A,4020,A
USGS,7137500,4/9/2010,126,A,13.4,A,4020,A
USGS,7137500,4/10/2010,132,A,13.8,A,4010,A
USGS,7137500,4/11/2010,130,A,15.2,A,3980,A
USGS,7137500,4/12/2010,126,A,16.9,A,4000,A
USGS,7137500,4/13/2010,106,A,16.7,A,4060,A
USGS,7137500,4/14/2010,102,A,17.1,A,3990,A
USGS,7137500,4/15/2010,105,A,17.3,A,3990,A
USGS,7137500,4/16/2010,89,A,14.8,A,4020,A
USGS,7137500,4/17/2010,86,A,14.3,A,4020,A
USGS,7137500,4/18/2010,89,A,15.3,A,4000,A
USGS,7137500,4/19/2010,85,A,13.5,A,4010,A
USGS,7137500,4/20/2010,81,A,14.2,A,4070,A
USGS,7137500,4/21/2010,79,A,14.5,A,4110,A
USGS,7137500,4/22/2010,80,A,15.4,A,4120,A
USGS,7137500,4/23/2010,85,A,13.8,A,4080,A
USGS,7137500,4/24/2010,89,A,11.9,A,3990,A
USGS,7137500,4/25/2010,84,A,13.2,A,4070,A
USGS,7137500,4/26/2010,86,A,13.8,A,4150,A
USGS,7137500,4/27/2010,101,A,14.8,A,3970,A
