# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2012-01-11 22:47:55 EST       (caww02)				
#				
# Data for the following 1 site(s) are contained in this file				
USGS	7133000	11/2/2004	11	A
USGS	7133000	11/3/2004	9.7	A
USGS	7133000	11/4/2004	9.7	A
USGS	7133000	11/5/2004	9.8	A
USGS	7133000	11/6/2004	10	A
USGS	7133000	11/7/2004	9.8	A
USGS	7133000	11/8/2004	9.7	A
USGS	7133000	11/9/2004	9.9	A
USGS	7133000	11/10/2004	10	A
USGS	7133000	11/11/2004	10	A
USGS	7133000	11/12/2004	11	A
USGS	7133000	11/13/2004	12	A
USGS	7133000	11/14/2004	12	A
USGS	7133000	11/15/2004	12	A
USGS	7133000	11/16/2004	10	A
USGS	7133000	11/17/2004	10	A
USGS	7133000	11/18/2004	11	A
USGS	7133000	11/19/2004	11	A
USGS	7133000	11/20/2004	11	A
USGS	7133000	11/21/2004	11	A
USGS	7133000	11/22/2004	12	A
USGS	7133000	11/23/2004	12	A
USGS	7133000	11/24/2004	12	A
USGS	7133000	11/25/2004	12	A
USGS	7133000	11/26/2004	12	A
USGS	7133000	11/27/2004	12	A
USGS	7133000	11/28/2004	12	A
USGS	7133000	11/29/2004	16	A
USGS	7133000	11/30/2004	21	A
USGS	7133000	12/1/2004	20	A
USGS	7133000	12/2/2004	19	A
USGS	7133000	12/3/2004	19	A
USGS	7133000	12/4/2004	19	A
USGS	7133000	12/5/2004	19	A
USGS	7133000	12/6/2004	19	A
USGS	7133000	12/7/2004	18	A
USGS	7133000	12/8/2004	18	A
USGS	7133000	12/9/2004	18	A
USGS	7133000	12/10/2004	18	A
USGS	7133000	12/11/2004	18	A
USGS	7133000	12/12/2004	18	A
USGS	7133000	12/13/2004	17	A
USGS	7133000	12/14/2004	18	A
USGS	7133000	12/15/2004	18	A
USGS	7133000	12/16/2004	18	A
USGS	7133000	12/17/2004	18	A
USGS	7133000	12/18/2004	18	A
USGS	7133000	12/19/2004	18	A
USGS	7133000	12/20/2004	18	A
USGS	7133000	12/21/2004	17	A
USGS	7133000	12/22/2004	18	A
USGS	7133000	12/23/2004	17	A
USGS	7133000	12/24/2004	15	A
USGS	7133000	12/25/2004	18	A
USGS	7133000	12/26/2004	19	A
USGS	7133000	12/27/2004	18	A
USGS	7133000	12/28/2004	18	A
USGS	7133000	12/29/2004	18	A
USGS	7133000	12/30/2004	17	A
USGS	7133000	12/31/2004	15	A
USGS	7133000	1/1/2005	17	A
USGS	7133000	1/2/2005	18	A
USGS	7133000	1/3/2005	17	A
USGS	7133000	1/4/2005	17	A
USGS	7133000	1/5/2005	15	A:e
USGS	7133000	1/6/2005	15	A:e
USGS	7133000	1/7/2005	16	A:e
USGS	7133000	1/8/2005	17	A
USGS	7133000	1/9/2005	17	A
USGS	7133000	1/10/2005	17	A
USGS	7133000	1/11/2005	17	A
USGS	7133000	1/12/2005	17	A
USGS	7133000	1/13/2005	15	A:e
USGS	7133000	1/14/2005	15	A:e
USGS	7133000	1/15/2005	15	A:e
USGS	7133000	1/16/2005	16	A:e
USGS	7133000	1/17/2005	17	A
USGS	7133000	1/18/2005	17	A
USGS	7133000	1/19/2005	17	A
USGS	7133000	1/20/2005	16	A
USGS	7133000	1/21/2005	15	A
USGS	7133000	1/22/2005	16	A
USGS	7133000	1/23/2005	15	A
USGS	7133000	1/24/2005	15	A
USGS	7133000	1/25/2005	15	A
USGS	7133000	1/26/2005	15	A
USGS	7133000	1/27/2005	15	A
USGS	7133000	1/28/2005	16	A
USGS	7133000	1/29/2005	17	A
USGS	7133000	1/30/2005	15	A
USGS	7133000	1/31/2005	18	A
USGS	7133000	2/1/2005	19	A
USGS	7133000	2/2/2005	17	A
USGS	7133000	2/3/2005	15	A
USGS	7133000	2/4/2005	15	A
USGS	7133000	2/5/2005	15	A
USGS	7133000	2/6/2005	18	A
USGS	7133000	2/7/2005	17	A
USGS	7133000	2/8/2005	17	A
USGS	7133000	2/9/2005	18	A
USGS	7133000	2/10/2005	18	A
USGS	7133000	2/11/2005	17	A
USGS	7133000	2/12/2005	17	A
USGS	7133000	2/13/2005	16	A
USGS	7133000	2/14/2005	16	A
USGS	7133000	2/15/2005	16	A
USGS	7133000	2/16/2005	16	A
USGS	7133000	2/17/2005	16	A
USGS	7133000	2/18/2005	16	A
USGS	7133000	2/19/2005	16	A
USGS	7133000	2/20/2005	16	A
USGS	7133000	2/21/2005	15	A
USGS	7133000	2/22/2005	16	A
USGS	7133000	2/23/2005	17	A
USGS	7133000	2/24/2005	16	A
USGS	7133000	2/25/2005	16	A
USGS	7133000	2/26/2005	16	A
USGS	7133000	2/27/2005	16	A
USGS	7133000	2/28/2005	15	A
USGS	7133000	3/1/2005	15	A
USGS	7133000	3/2/2005	15	A
USGS	7133000	3/3/2005	13	A
USGS	7133000	3/4/2005	8.8	A
USGS	7133000	3/5/2005	8.4	A
USGS	7133000	3/6/2005	8.2	A
USGS	7133000	3/7/2005	8	A
USGS	7133000	3/8/2005	8.1	A
USGS	7133000	3/9/2005	7.8	A
USGS	7133000	3/10/2005	7.6	A
USGS	7133000	3/11/2005	8.1	A
USGS	7133000	3/12/2005	8.2	A
USGS	7133000	3/13/2005	8.4	A
USGS	7133000	3/14/2005	8.7	A
USGS	7133000	3/15/2005	8.7	A
USGS	7133000	3/16/2005	8.6	A
USGS	7133000	3/17/2005	8.5	A
USGS	7133000	3/18/2005	8.6	A
USGS	7133000	3/19/2005	8.7	A
USGS	7133000	3/20/2005	8.6	A
USGS	7133000	3/21/2005	8.3	A
USGS	7133000	3/22/2005	8.5	A
USGS	7133000	3/23/2005	8.5	A
USGS	7133000	3/24/2005	8.7	A
USGS	7133000	3/25/2005	8.7	A
USGS	7133000	3/26/2005	9.1	A
USGS	7133000	3/27/2005	9	A
USGS	7133000	3/28/2005	9.8	A
USGS	7133000	3/29/2005	8.5	A
USGS	7133000	3/30/2005	8	A
USGS	7133000	3/31/2005	7.8	A
USGS	7133000	4/1/2005	7	A
USGS	7133000	4/2/2005	6.8	A
USGS	7133000	4/3/2005	7.3	A
USGS	7133000	4/4/2005	7	A
USGS	7133000	4/5/2005	21	A
USGS	7133000	4/6/2005	35	A
USGS	7133000	4/7/2005	14	A
USGS	7133000	4/8/2005	8.2	A
USGS	7133000	4/9/2005	7.8	A
USGS	7133000	4/10/2005	8.4	A
USGS	7133000	4/11/2005	10	A
USGS	7133000	4/12/2005	9.8	A
USGS	7133000	4/13/2005	10	A
USGS	7133000	4/14/2005	9.5	A
USGS	7133000	4/15/2005	9.2	A
USGS	7133000	4/16/2005	9.1	A
USGS	7133000	4/17/2005	9.2	A
USGS	7133000	4/18/2005	9.4	A
USGS	7133000	4/19/2005	76	A
USGS	7133000	4/20/2005	108	A
USGS	7133000	4/21/2005	105	A
USGS	7133000	4/22/2005	103	A
USGS	7133000	4/23/2005	100	A
USGS	7133000	4/24/2005	103	A
USGS	7133000	4/25/2005	105	A
USGS	7133000	4/26/2005	82	A
USGS	7133000	4/27/2005	108	A
USGS	7133000	4/28/2005	371	A
USGS	7133000	4/29/2005	297	A
USGS	7133000	4/30/2005	174	A
USGS	7133000	5/1/2005	184	A
USGS	7133000	5/2/2005	190	A
USGS	7133000	5/3/2005	243	A
USGS	7133000	5/4/2005	249	A
USGS	7133000	5/5/2005	243	A
USGS	7133000	5/6/2005	238	A
USGS	7133000	5/7/2005	233	A
USGS	7133000	5/8/2005	233	A
USGS	7133000	5/9/2005	241	A
USGS	7133000	5/10/2005	230	A
USGS	7133000	5/11/2005	208	A
USGS	7133000	5/12/2005	220	A
USGS	7133000	5/13/2005	234	A
USGS	7133000	5/14/2005	270	A
USGS	7133000	5/15/2005	272	A
USGS	7133000	5/16/2005	251	A
USGS	7133000	5/17/2005	244	A
USGS	7133000	5/18/2005	236	A
USGS	7133000	5/19/2005	253	A
USGS	7133000	5/20/2005	269	A
USGS	7133000	5/21/2005	270	A
USGS	7133000	5/22/2005	267	A
USGS	7133000	5/23/2005	271	A
USGS	7133000	5/24/2005	266	A
USGS	7133000	5/25/2005	278	A
USGS	7133000	5/26/2005	37	A
USGS	7133000	5/27/2005	17	A
USGS	7133000	5/28/2005	23	A
USGS	7133000	5/29/2005	110	A
USGS	7133000	5/30/2005	72	A
USGS	7133000	5/31/2005	369	A
USGS	7133000	6/1/2005	54	A
USGS	7133000	6/2/2005	19	A
USGS	7133000	6/3/2005	15	A
USGS	7133000	6/4/2005	151	A
USGS	7133000	6/5/2005	186	A
USGS	7133000	6/6/2005	24	A
USGS	7133000	6/7/2005	20	A
USGS	7133000	6/8/2005	19	A
USGS	7133000	6/9/2005	18	A
USGS	7133000	6/10/2005	16	A
USGS	7133000	6/11/2005	75	A
USGS	7133000	6/12/2005	243	A
USGS	7133000	6/13/2005	255	A
USGS	7133000	6/14/2005	248	A
USGS	7133000	6/15/2005	263	A
USGS	7133000	6/16/2005	398	A
USGS	7133000	6/17/2005	340	A
USGS	7133000	6/18/2005	225	A
USGS	7133000	6/19/2005	223	A
USGS	7133000	6/20/2005	217	A
USGS	7133000	6/21/2005	215	A
USGS	7133000	6/22/2005	392	A
USGS	7133000	6/23/2005	557	A
USGS	7133000	6/24/2005	596	A
USGS	7133000	6/25/2005	598	A
USGS	7133000	6/26/2005	611	A
USGS	7133000	6/27/2005	608	A
USGS	7133000	6/28/2005	595	A
USGS	7133000	6/29/2005	610	A
USGS	7133000	6/30/2005	609	A
USGS	7133000	7/1/2005	667	A
USGS	7133000	7/2/2005	654	A
USGS	7133000	7/3/2005	625	A
USGS	7133000	7/4/2005	619	A
USGS	7133000	7/5/2005	615	A
USGS	7133000	7/6/2005	612	A
USGS	7133000	7/7/2005	601	A
USGS	7133000	7/8/2005	586	A
USGS	7133000	7/9/2005	581	A
USGS	7133000	7/10/2005	594	A
USGS	7133000	7/11/2005	607	A
USGS	7133000	7/12/2005	636	A
USGS	7133000	7/13/2005	621	A
USGS	7133000	7/14/2005	613	A
USGS	7133000	7/15/2005	604	A
USGS	7133000	7/16/2005	591	A
USGS	7133000	7/17/2005	577	A
USGS	7133000	7/18/2005	576	A
USGS	7133000	7/19/2005	529	A
USGS	7133000	7/20/2005	122	A
USGS	7133000	7/21/2005	51	A
USGS	7133000	7/22/2005	20	A
USGS	7133000	7/23/2005	17	A
USGS	7133000	7/24/2005	15	A
USGS	7133000	7/25/2005	20	A
USGS	7133000	7/26/2005	14	A
USGS	7133000	7/27/2005	13	A
USGS	7133000	7/28/2005	12	A
USGS	7133000	7/29/2005	11	A
USGS	7133000	7/30/2005	11	A
USGS	7133000	7/31/2005	11	A
USGS	7133000	8/1/2005	11	A
USGS	7133000	8/2/2005	11	A
USGS	7133000	8/3/2005	12	A
USGS	7133000	8/4/2005	26	A
USGS	7133000	8/5/2005	28	A
USGS	7133000	8/6/2005	22	A
USGS	7133000	8/7/2005	16	A
USGS	7133000	8/8/2005	15	A
USGS	7133000	8/9/2005	16	A
USGS	7133000	8/10/2005	18	A
USGS	7133000	8/11/2005	22	A
USGS	7133000	8/12/2005	31	A
USGS	7133000	8/13/2005	19	A
USGS	7133000	8/14/2005	13	A
USGS	7133000	8/15/2005	12	A
USGS	7133000	8/16/2005	11	A
USGS	7133000	8/17/2005	11	A
USGS	7133000	8/18/2005	19	A
USGS	7133000	8/19/2005	16	A
USGS	7133000	8/20/2005	14	A
USGS	7133000	8/21/2005	14	A
USGS	7133000	8/22/2005	18	A
USGS	7133000	8/23/2005	16	A
USGS	7133000	8/24/2005	14	A
USGS	7133000	8/25/2005	15	A
USGS	7133000	8/26/2005	13	A
USGS	7133000	8/27/2005	19	A
USGS	7133000	8/28/2005	14	A
USGS	7133000	8/29/2005	14	A
USGS	7133000	8/30/2005	12	A
USGS	7133000	8/31/2005	11	A
USGS	7133000	9/1/2005	11	A
USGS	7133000	9/2/2005	11	A
USGS	7133000	9/3/2005	11	A
USGS	7133000	9/4/2005	11	A
USGS	7133000	9/5/2005	10	A
USGS	7133000	9/6/2005	10	A
USGS	7133000	9/7/2005	10	A
USGS	7133000	9/8/2005	11	A
USGS	7133000	9/9/2005	9.9	A
USGS	7133000	9/10/2005	11	A
USGS	7133000	9/11/2005	9.7	A
USGS	7133000	9/12/2005	15	A
USGS	7133000	9/13/2005	12	A
USGS	7133000	9/14/2005	10	A
USGS	7133000	9/15/2005	11	A
USGS	7133000	9/16/2005	10	A
USGS	7133000	9/17/2005	8.6	A
USGS	7133000	9/18/2005	8.6	A
USGS	7133000	9/19/2005	8.3	A
USGS	7133000	9/20/2005	9.1	A
USGS	7133000	9/21/2005	11	A
USGS	7133000	9/22/2005	9.6	A
USGS	7133000	9/23/2005	9.5	A
USGS	7133000	9/24/2005	8.7	A
USGS	7133000	9/25/2005	9.6	A
USGS	7133000	9/26/2005	9.4	A
USGS	7133000	9/27/2005	9.8	A
USGS	7133000	9/28/2005	9.7	A
USGS	7133000	9/29/2005	11	A
USGS	7133000	9/30/2005	13	A
USGS	7133000	10/1/2005	18	A
USGS	7133000	10/2/2005	37	A
USGS	7133000	10/3/2005	38	A
USGS	7133000	10/4/2005	38	A
USGS	7133000	10/5/2005	39	A
USGS	7133000	10/6/2005	33	A
USGS	7133000	10/7/2005	23	A
USGS	7133000	10/8/2005	17	A
USGS	7133000	10/9/2005	13	A
USGS	7133000	10/10/2005	19	A
USGS	7133000	10/11/2005	21	A
USGS	7133000	10/12/2005	13	A
USGS	7133000	10/13/2005	14	A
USGS	7133000	10/14/2005	11	A
USGS	7133000	10/15/2005	11	A
USGS	7133000	10/16/2005	11	A
USGS	7133000	10/17/2005	11	A
USGS	7133000	10/18/2005	11	A
USGS	7133000	10/19/2005	12	A
USGS	7133000	10/20/2005	11	A
USGS	7133000	10/21/2005	12	A
USGS	7133000	10/22/2005	13	A
USGS	7133000	10/23/2005	9.9	A
USGS	7133000	10/24/2005	10	A
USGS	7133000	10/25/2005	11	A
USGS	7133000	10/26/2005	13	A
USGS	7133000	10/27/2005	11	A
USGS	7133000	10/28/2005	11	A
USGS	7133000	10/29/2005	13	A
USGS	7133000	10/30/2005	15	A
USGS	7133000	10/31/2005	21	A
USGS	7133000	11/1/2005	18	A
USGS	7133000	11/2/2005	11	A
USGS	7133000	11/3/2005	11	A
USGS	7133000	11/4/2005	13	A
USGS	7133000	11/5/2005	11	A
USGS	7133000	11/6/2005	11	A
USGS	7133000	11/7/2005	11	A
USGS	7133000	11/8/2005	11	A
USGS	7133000	11/9/2005	12	A
USGS	7133000	11/10/2005	11	A
USGS	7133000	11/11/2005	11	A
USGS	7133000	11/12/2005	11	A
USGS	7133000	11/13/2005	11	A
USGS	7133000	11/14/2005	11	A
USGS	7133000	11/15/2005	11	A
USGS	7133000	11/16/2005	11	A
USGS	7133000	11/17/2005	11	A
USGS	7133000	11/18/2005	12	A
USGS	7133000	11/19/2005	11	A
USGS	7133000	11/20/2005	11	A
USGS	7133000	11/21/2005	11	A
USGS	7133000	11/22/2005	11	A
USGS	7133000	11/23/2005	11	A
USGS	7133000	11/24/2005	11	A
USGS	7133000	11/25/2005	11	A
USGS	7133000	11/26/2005	10	A
USGS	7133000	11/27/2005	10	A
USGS	7133000	11/28/2005	9.7	A
USGS	7133000	11/29/2005	9.8	A
USGS	7133000	11/30/2005	9.9	A
USGS	7133000	12/1/2005	9.6	A
USGS	7133000	12/2/2005	9.5	A
USGS	7133000	12/3/2005	9.2	A
USGS	7133000	12/4/2005	9.6	A
USGS	7133000	12/5/2005	9	A
USGS	7133000	12/6/2005	13	A
USGS	7133000	12/7/2005	19	A
USGS	7133000	12/8/2005	17	A
USGS	7133000	12/9/2005	21	A
USGS	7133000	12/10/2005	20	A
USGS	7133000	12/11/2005	20	A
USGS	7133000	12/12/2005	19	A
USGS	7133000	12/13/2005	18	A
USGS	7133000	12/14/2005	19	A
USGS	7133000	12/15/2005	17	A
USGS	7133000	12/16/2005	17	A
USGS	7133000	12/17/2005	18	A
USGS	7133000	12/18/2005	16	A
USGS	7133000	12/19/2005	17	A
USGS	7133000	12/20/2005	17	A
USGS	7133000	12/21/2005	16	A
USGS	7133000	12/22/2005	16	A
USGS	7133000	12/23/2005	16	A
USGS	7133000	12/24/2005	15	A
USGS	7133000	12/25/2005	15	A
USGS	7133000	12/26/2005	15	A
USGS	7133000	12/27/2005	14	A
USGS	7133000	12/28/2005	14	A
USGS	7133000	12/29/2005	14	A
USGS	7133000	12/30/2005	14	A
USGS	7133000	12/31/2005	14	A
USGS	7133000	1/1/2006	14	A
USGS	7133000	1/2/2006	14	A
USGS	7133000	1/3/2006	14	A
USGS	7133000	1/4/2006	14	A
USGS	7133000	1/5/2006	14	A
USGS	7133000	1/6/2006	14	A
USGS	7133000	1/7/2006	14	A
USGS	7133000	1/8/2006	13	A
USGS	7133000	1/9/2006	15	A
USGS	7133000	1/10/2006	14	A
USGS	7133000	1/11/2006	14	A
USGS	7133000	1/12/2006	13	A
USGS	7133000	1/13/2006	13	A
USGS	7133000	1/14/2006	13	A
USGS	7133000	1/15/2006	12	A
USGS	7133000	1/16/2006	12	A
USGS	7133000	1/17/2006	12	A
USGS	7133000	1/18/2006	12	A
USGS	7133000	1/19/2006	11	A
USGS	7133000	1/20/2006	13	A
USGS	7133000	1/21/2006	13	A
USGS	7133000	1/22/2006	12	A
USGS	7133000	1/23/2006	12	A
USGS	7133000	1/24/2006	12	A
USGS	7133000	1/25/2006	14	A
USGS	7133000	1/26/2006	14	A
USGS	7133000	1/27/2006	15	A
USGS	7133000	1/28/2006	15	A
USGS	7133000	1/29/2006	14	A
USGS	7133000	1/30/2006	14	A
USGS	7133000	1/31/2006	14	A
USGS	7133000	2/1/2006	14	A
USGS	7133000	2/2/2006	14	A
USGS	7133000	2/3/2006	13	A
USGS	7133000	2/4/2006	14	A
USGS	7133000	2/5/2006	14	A
USGS	7133000	2/6/2006	13	A
USGS	7133000	2/7/2006	14	A
USGS	7133000	2/8/2006	12	A
USGS	7133000	2/9/2006	10	A
USGS	7133000	2/10/2006	9.4	A
USGS	7133000	2/11/2006	9.4	A
USGS	7133000	2/12/2006	9.4	A
USGS	7133000	2/13/2006	9.5	A
USGS	7133000	2/14/2006	9.6	A
USGS	7133000	2/15/2006	9.8	A
USGS	7133000	2/16/2006	9.3	A
USGS	7133000	2/17/2006	8.5	A
USGS	7133000	2/18/2006	8.6	A
USGS	7133000	2/19/2006	9.5	A
USGS	7133000	2/20/2006	9.4	A
USGS	7133000	2/21/2006	9.2	A
USGS	7133000	2/22/2006	8.2	A
USGS	7133000	2/23/2006	7.8	A
USGS	7133000	2/24/2006	7.7	A
USGS	7133000	2/25/2006	7.6	A
USGS	7133000	2/26/2006	7.5	A
USGS	7133000	2/27/2006	7.2	A
USGS	7133000	2/28/2006	7.1	A
USGS	7133000	3/1/2006	7.4	A
USGS	7133000	3/2/2006	7.7	A
USGS	7133000	3/3/2006	7.7	A
USGS	7133000	3/4/2006	7.2	A
USGS	7133000	3/5/2006	7.2	A
USGS	7133000	3/6/2006	7.7	A
USGS	7133000	3/7/2006	7.7	A
USGS	7133000	3/8/2006	8.2	A
USGS	7133000	3/9/2006	8.6	A
USGS	7133000	3/10/2006	8.4	A
USGS	7133000	3/11/2006	8.9	A
USGS	7133000	3/12/2006	9	A
USGS	7133000	3/13/2006	9.3	A
USGS	7133000	3/14/2006	9.7	A
USGS	7133000	3/15/2006	9.5	A
USGS	7133000	3/16/2006	10	A
USGS	7133000	3/17/2006	11	A
USGS	7133000	3/18/2006	11	A
USGS	7133000	3/19/2006	12	A
USGS	7133000	3/20/2006	13	A
USGS	7133000	3/21/2006	14	A
USGS	7133000	3/22/2006	14	A
USGS	7133000	3/23/2006	13	A
USGS	7133000	3/24/2006	13	A
USGS	7133000	3/25/2006	12	A
USGS	7133000	3/26/2006	12	A
USGS	7133000	3/27/2006	12	A
USGS	7133000	3/28/2006	13	A
USGS	7133000	3/29/2006	13	A
USGS	7133000	3/30/2006	13	A
USGS	7133000	3/31/2006	13	A
USGS	7133000	4/1/2006	12	A
USGS	7133000	4/2/2006	12	A
USGS	7133000	4/3/2006	12	A
USGS	7133000	4/4/2006	11	A
USGS	7133000	4/5/2006	11	A
USGS	7133000	4/6/2006	12	A
USGS	7133000	4/7/2006	12	A
USGS	7133000	4/8/2006	12	A
USGS	7133000	4/9/2006	11	A
USGS	7133000	4/10/2006	11	A
USGS	7133000	4/11/2006	12	A
USGS	7133000	4/12/2006	13	A
USGS	7133000	4/13/2006	13	A
USGS	7133000	4/14/2006	20	A
USGS	7133000	4/15/2006	25	A
USGS	7133000	4/16/2006	28	A
USGS	7133000	4/17/2006	31	A
USGS	7133000	4/18/2006	31	A
USGS	7133000	4/19/2006	31	A
USGS	7133000	4/20/2006	28	A
USGS	7133000	4/21/2006	26	A
USGS	7133000	4/22/2006	26	A
USGS	7133000	4/23/2006	21	A
USGS	7133000	4/24/2006	18	A
USGS	7133000	4/25/2006	18	A
USGS	7133000	4/26/2006	48	A
USGS	7133000	4/27/2006	22	A
USGS	7133000	4/28/2006	14	A
USGS	7133000	4/29/2006	12	A
USGS	7133000	4/30/2006	14	A
USGS	7133000	5/1/2006	12	A
USGS	7133000	5/2/2006	9.9	A
USGS	7133000	5/3/2006	10	A
USGS	7133000	5/4/2006	12	A
USGS	7133000	5/5/2006	16	A
USGS	7133000	5/6/2006	9.8	A
USGS	7133000	5/7/2006	9.4	A
USGS	7133000	5/8/2006	9.2	A
USGS	7133000	5/9/2006	9.7	A
USGS	7133000	5/10/2006	11	A
USGS	7133000	5/11/2006	10	A
USGS	7133000	5/12/2006	26	A
USGS	7133000	5/13/2006	44	A
USGS	7133000	5/14/2006	46	A
USGS	7133000	5/15/2006	51	A
USGS	7133000	5/16/2006	72	A
USGS	7133000	5/17/2006	49	A
USGS	7133000	5/18/2006	37	A
USGS	7133000	5/19/2006	34	A
USGS	7133000	5/20/2006	28	A
USGS	7133000	5/21/2006	22	A
USGS	7133000	5/22/2006	18	A
USGS	7133000	5/23/2006	16	A
USGS	7133000	5/24/2006	23	A
USGS	7133000	5/25/2006	30	A
USGS	7133000	5/26/2006	27	A
USGS	7133000	5/27/2006	42	A
USGS	7133000	5/28/2006	46	A
USGS	7133000	5/29/2006	48	A
USGS	7133000	5/30/2006	57	A
USGS	7133000	5/31/2006	92	A
USGS	7133000	6/1/2006	103	A
USGS	7133000	6/2/2006	125	A
USGS	7133000	6/3/2006	117	A
USGS	7133000	6/4/2006	27	A
USGS	7133000	6/5/2006	16	A
USGS	7133000	6/6/2006	12	A
USGS	7133000	6/7/2006	11	A
USGS	7133000	6/8/2006	22	A
USGS	7133000	6/9/2006	88	A
USGS	7133000	6/10/2006	104	A
USGS	7133000	6/11/2006	108	A
USGS	7133000	6/12/2006	111	A
USGS	7133000	6/13/2006	29	A
USGS	7133000	6/14/2006	9.3	A
USGS	7133000	6/15/2006	7.9	A
USGS	7133000	6/16/2006	14	A
USGS	7133000	6/17/2006	27	A
USGS	7133000	6/18/2006	27	A
USGS	7133000	6/19/2006	25	A
USGS	7133000	6/20/2006	22	A
USGS	7133000	6/21/2006	27	A
USGS	7133000	6/22/2006	43	A
USGS	7133000	6/23/2006	420	A
USGS	7133000	6/24/2006	23	A
USGS	7133000	6/25/2006	13	A
USGS	7133000	6/26/2006	13	A
USGS	7133000	6/27/2006	6.5	A
USGS	7133000	6/28/2006	5.9	A
USGS	7133000	6/29/2006	5.4	A
USGS	7133000	6/30/2006	14	A
USGS	7133000	7/1/2006	471	A
USGS	7133000	7/2/2006	568	A
USGS	7133000	7/3/2006	589	A
USGS	7133000	7/4/2006	632	A
USGS	7133000	7/5/2006	650	A
USGS	7133000	7/6/2006	603	A
USGS	7133000	7/7/2006	579	A
USGS	7133000	7/8/2006	591	A
USGS	7133000	7/9/2006	834	A
USGS	7133000	7/10/2006	679	A
USGS	7133000	7/11/2006	611	A
USGS	7133000	7/12/2006	579	A
USGS	7133000	7/13/2006	554	A
USGS	7133000	7/14/2006	527	A
USGS	7133000	7/15/2006	579	A
USGS	7133000	7/16/2006	515	A
USGS	7133000	7/17/2006	499	A
USGS	7133000	7/18/2006	590	A
USGS	7133000	7/19/2006	171	A
USGS	7133000	7/20/2006	67	A
USGS	7133000	7/21/2006	53	A
USGS	7133000	7/22/2006	50	A
USGS	7133000	7/23/2006	42	A
USGS	7133000	7/24/2006	31	A
USGS	7133000	7/25/2006	23	A
USGS	7133000	7/26/2006	19	A
USGS	7133000	7/27/2006	20	A
USGS	7133000	7/28/2006	14	A
USGS	7133000	7/29/2006	14	A
USGS	7133000	7/30/2006	14	A
USGS	7133000	7/31/2006	19	A
USGS	7133000	8/1/2006	16	A
USGS	7133000	8/2/2006	14	A
USGS	7133000	8/3/2006	14	A
USGS	7133000	8/4/2006	13	A
USGS	7133000	8/5/2006	13	A
USGS	7133000	8/6/2006	13	A
USGS	7133000	8/7/2006	15	A
USGS	7133000	8/8/2006	16	A
USGS	7133000	8/9/2006	13	A
USGS	7133000	8/10/2006	13	A
USGS	7133000	8/11/2006	13	A
USGS	7133000	8/12/2006	14	A
USGS	7133000	8/13/2006	14	A
USGS	7133000	8/14/2006	21	A
USGS	7133000	8/15/2006	16	A
USGS	7133000	8/16/2006	16	A
USGS	7133000	8/17/2006	16	A
USGS	7133000	8/18/2006	15	A
USGS	7133000	8/19/2006	18	A
USGS	7133000	8/20/2006	16	A
USGS	7133000	8/21/2006	20	A
USGS	7133000	8/22/2006	116	A
USGS	7133000	8/23/2006	112	A
USGS	7133000	8/24/2006	105	A
USGS	7133000	8/25/2006	33	A
USGS	7133000	8/26/2006	24	A
USGS	7133000	8/27/2006	28	A
USGS	7133000	8/28/2006	22	A
USGS	7133000	8/29/2006	31	A
USGS	7133000	8/30/2006	82	A
USGS	7133000	8/31/2006	26	A
USGS	7133000	9/1/2006	41	A
USGS	7133000	9/2/2006	102	A
USGS	7133000	9/3/2006	82	A
USGS	7133000	9/4/2006	69	A
USGS	7133000	9/5/2006	54	A
USGS	7133000	9/6/2006	44	A
USGS	7133000	9/7/2006	32	A
USGS	7133000	9/8/2006	24	A
USGS	7133000	9/9/2006	25	A
USGS	7133000	9/10/2006	16	A
USGS	7133000	9/11/2006	16	A
USGS	7133000	9/12/2006	16	A
USGS	7133000	9/13/2006	23	A
USGS	7133000	9/14/2006	22	A
USGS	7133000	9/15/2006	20	A
USGS	7133000	9/16/2006	36	A
USGS	7133000	9/17/2006	33	A
USGS	7133000	9/18/2006	19	A
USGS	7133000	9/19/2006	17	A
USGS	7133000	9/20/2006	26	A
USGS	7133000	9/21/2006	35	A
USGS	7133000	9/22/2006	19	A
USGS	7133000	9/23/2006	18	A
USGS	7133000	9/24/2006	17	A
USGS	7133000	9/25/2006	18	A
USGS	7133000	9/26/2006	18	A
USGS	7133000	9/27/2006	18	A
USGS	7133000	9/28/2006	18	A
USGS	7133000	9/29/2006	17	A
USGS	7133000	9/30/2006	17	A
USGS	7133000	10/1/2006	16	A
USGS	7133000	10/2/2006	17	A
USGS	7133000	10/3/2006	18	A
USGS	7133000	10/4/2006	17	A
USGS	7133000	10/5/2006	16	A
USGS	7133000	10/6/2006	16	A
USGS	7133000	10/7/2006	16	A
USGS	7133000	10/8/2006	17	A
USGS	7133000	10/9/2006	19	A
USGS	7133000	10/10/2006	20	A
