DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,dg.0,p,et,RHmin,u2
10/7/2009,0.220871403,1.84,13.65,2.435248807,NA,16.78666667,0.368119006,1.359208636,1.840595028,0,0.10906125,0.584835,0.001524,0.0016256,38.6428571,3.297839506
10/8/2009,0.215208034,1.84,13,2.4918825,4.1,16.40333333,0.396435852,1.356376952,1.783961335,0,0.1072896,0.58366025,4.23E-05,0.0036068,61.0285714,4.25617284
10/9/2009,0.237861511,1.84,12.8,2.605149886,4.06,16.03333333,0.424752699,1.356376952,1.727327642,0,0.114427,0.593471,0,0.0010668,34.2857143,2.849344136
10/10/2009,0.246356565,1.84,11.45,2.775050966,3.99,15.56,0.396435852,1.328060105,1.727327642,0,0.11757025,0.600456,0.000550333,0.0004572,63.2857143,4.221643519
10/11/2009,0.257683304,1.85,10.3,2.916635199,3.93,15.04,0.424752699,1.299743258,1.614060256,0,0.1209675,0.59420125,0.001058333,0.000762,80.4142857,3.725887346
10/12/2009,0.254851619,1.86,9.3,3.058219432,3.87,14.64666667,0.424752699,1.291248205,1.444159176,0,0.119585362,0.598805,0.002667,0.000508,69.3714286,2.878858025
10/13/2009,0.269010043,1.88,8.7,3.114853125,3.81,14.3,0.396435852,1.257267989,1.132673864,0,0.123941305,0.60893325,0.000338667,0.001524,81.8,4.133101852
10/14/2009,0.269010043,1.86,9,3.143169971,3.82,13.97,0.453069545,1.257267989,0.991089631,0,0.124206,0.6048375,0,0.0047752,65.6,2.926311728
10/15/2009,0.24918825,1.87,9.15,3.058219432,3.88,13.75333333,0.368119006,1.305406628,0.962772784,0,0.1185545,0.59972575,0,0.0036068,22.3142857,2.186728395
10/16/2009,0.246356565,1.89,8.6,2.860001506,3.93,13.59333333,0.339802159,1.299743258,1.047723324,0,0.117094,0.59547125,0,0.00508,25.9285714,1.599729938
10/17/2009,0.266178358,1.9,8.6,3.001585739,3.88,13.39666667,0.339802159,1.299743258,0.991089631,0,0.1235075,0.5920105,0,0.0065532,26.3,3.105902778
10/18/2009,0.277505097,1.89,9.3,2.944952045,3.91,13.22333333,0.311485312,1.285584835,0.991089631,0,0.1270635,0.59978925,0,0.0064008,8,1.785108025
10/19/2009,0.283168466,1.89,9.8,2.944952045,3.91,13.06333333,0.339802159,1.277089781,0.962772784,0,0.13052425,0.60474225,0.006223,0.0098552,12.2142857,1.924768519
10/20/2009,0.311485312,1.9,10.6,3.171486818,3.83,12.89333333,0.368119006,1.279921466,1.104357017,0,0.134432842,0.60706,0.039327667,0.0007112,10.1285714,4.212962963
10/21/2009,0.622970625,1.9,10.8,4.502378608,3.3,12.70666667,0.764554858,1.311069997,1.047723324,0,0.199449447,0.6864985,4.23E-05,0.0019812,75.1285714,6.68595679
10/22/2009,1.302574943,1.91,9.5,6.031488324,2.91,12.52,1.16099071,1.294079889,0.991089631,0,0.28838525,0.7679055,0,0.004064,53.5142857,5.63117284
10/23/2009,1.217624403,1.92,8.65,6.427924176,3.05,12.34,1.019406477,1.285584835,1.019406477,0,0.277881347,0.79930625,0.000508,0.0038608,27.0285714,3.688078704
10/24/2009,0.821188551,1.91,8.75,6.512874716,3.16,12.15,0.736238011,1.316733366,1.07604017,0,0.21796375,0.78400275,0.006307667,0.0026924,24.1571429,1.908371914
10/25/2009,0.707921165,1.9,8.55,6.569508409,3.19,11.97333333,0.622970625,1.316733366,1.07604017,0,0.196469,0.7690485,0,0.0032512,44.2714286,4.215277778
10/26/2009,0.622970625,1.9,8.3,6.682775795,3.2,11.75333333,0.566336932,1.316733366,1.07604017,0,0.174752,0.75955525,0,0.002794,24.5857143,2.570987654
10/27/2009,0.566336932,1.92,8.25,6.569508409,3.24,11.47666667,0.566336932,1.316733366,1.07604017,0,0.15890875,0.75542775,0.003344333,0.001524,35.8285714,2.336033951
10/28/2009,0.339802159,1.92,7.8,6.14475571,3.32,11.23666667,0.538020085,1.316733366,1.07604017,0,0.105043705,0.76025375,4.23E-05,0.0013716,57,3.291859568
10/29/2009,0.283168466,1.92,6.65,5.833270398,3.38,10.99666667,0.339802159,1.296911574,1.019406477,0,0.092609581,0.7478395,0.000127,0.0033528,60.1,6.880015432
10/30/2009,0.906139091,1.92,5.25,5.323567159,3.52,10.64333333,0.339802159,1.279921466,0.396435852,0,0.18456275,0.7345045,0,0.0047752,29.5571429,3.877121914
10/31/2009,1.387525483,1.91,6,5.153666079,3.56,10.45,0.396435852,1.268594727,0.368119006,0,0.27917775,0.738378,0,0.0049276,16.8714286,2.067901235
11/1/2009,1.953862415,1.93,7.35,5.06871554,3.6,10.37333333,0.368119006,1.277089781,0.339802159,0,0.334048485,0.74212704,0,0.003048,17.8,2.080632716
11/2/2009,2.067129801,1.94,7.35,5.295250312,3.55,10.31,0.311485312,1.308238312,0.368119006,0,0.348338274,0.77851,0,0.003302,36.9285714,2.475887346
11/3/2009,1.670693949,1.96,8.3,5.323567159,3.44,10.27333333,0.311485312,1.299743258,0.368119006,0,0.31111825,0.77771625,0,0.0036576,33.6285714,2.186921296
11/4/2009,1.585743409,1.98,7.95,4.81386392,3.68,10.11,0.252019935,1.271426412,0.368119006,0,0.30356175,0.763778,0,0.005334,24,2.400655864
11/5/2009,1.529109716,1.99,9.05,4.615645994,3.8,10,0.24918825,1.257267989,0.339802159,0,0.297261935,0.76101575,0,0.0074676,14.9714286,1.956790123
11/6/2009,1.359208636,2,9.05,4.559012301,3.83,9.976666667,0.24918825,1.237446196,0.339802159,0,0.279325137,0.762127,0,0.0058928,11.7142857,3.073302469
11/7/2009,1.217624403,2.01,9.45,4.445744915,3.84,10.02,0.24918825,1.277089781,0.339802159,0,0.261293811,0.74920475,0,0.0056896,14.8285714,2.615740741
11/8/2009,1.189307557,2.02,9.6,4.360794375,3.89,10.06,0.243524881,1.350713582,0,0,0.255390316,0.72964675,8.47E-05,0.0025908,18.2142857,3.421489198
11/9/2009,1.189307557,2.03,9.7,4.247526989,3.94,10.19,0.24918825,1.294079889,0,0,0.257989137,0.72898,0,0.0014224,33.0714286,1.691165123
11/10/2009,1.217624403,2.04,8.9,4.219210142,3.95,10.36,0.240693196,1.254436304,0,0,0.2581275,0.73580625,0,0.0013208,62.7,2.655092593
11/11/2009,1.132673864,2.04,9.8,4.247526989,3.94,10.5,0.232198142,1.231782827,0,0,0.24539575,0.727837,0,0.0040132,60.0571429,1.964699074
11/12/2009,1.07604017,2.05,10.05,4.332477528,3.95,10.59,0.235029827,1.240277881,0,0,0.237871,0.7174865,0,0.0028956,17.2,1.689621914
11/13/2009,1.132673864,2.06,9.25,4.190893295,3.98,10.63666667,0.232198142,1.214792719,0,0,0.24374475,0.719074,4.23E-05,0.0020828,35.0714286,2.987654321
11/14/2009,1.217624403,2.07,8.5,4.105942756,4.02,10.56666667,0.223703088,1.206297665,0,0,0.253873,0.72869425,0.007747,0.0007112,47.9428571,2.844521605
11/15/2009,1.302574943,2.03,6.8,4.275843835,3.96,10.35666667,0.246356565,1.206297665,0,0,0.262288421,0.74583925,0.000846667,0.0017272,74.0428571,4.680941358
11/16/2009,1.047723324,2.03,4.95,4.474061761,3.89,10.12333333,0.271841727,1.200634295,0,0,0.22799675,0.76025375,0,0.0020828,48.4857143,3.375385802
11/17/2009,1.047723324,2.05,4.9,4.445744915,3.88,9.853333333,0.283168466,1.163822395,0,0,0.229743,0.74463275,0,0.0016256,33.1857143,2.030092593
11/18/2009,1.047723324,2.06,5,4.304160682,3.99,9.586666667,0.283168466,1.144000602,0,0,0.2258695,0.74863325,0,0.0026416,36.3571429,1.226658951
11/19/2009,1.047723324,2.06,5.45,4.275843835,4.01,9.333333333,0.274673412,1.132673864,0,0,0.22545675,0.744728,0,0.0032004,38.0428571,3.293209877
11/20/2009,1.019406477,2.07,5.8,4.077625909,4.04,9.206666667,0.246356565,1.121347125,0,0,0.218685979,0.73117075,0,0.0036068,24.4571429,2.453125
11/21/2009,0.962772784,2.08,5.65,4.049309062,4.08,9.19,0.226534773,0.66261421,0,0,0.212725,0.7690485,0,0.004064,21.9428571,2.046103395
11/22/2009,0.877822244,2.09,5.85,3.907724829,4.06,9.173333333,0.212376349,0.020048327,0,0,0.196323284,0.82603975,0,0.0029972,20.6428571,3.443479938
11/23/2009,0.934455937,2.09,4.75,3.879407983,4.06,9.086666667,0.212376349,0.018349317,0,0,0.2056765,0.82273775,0,0.0035052,37.2857143,5.780092593
11/24/2009,0.934455937,2.1,3.65,3.794457443,4.09,8.933333333,0.311485312,0.013620403,0,0,0.20056475,0.81981675,0,0.0025908,15.5285714,3.071180556
11/25/2009,0.821188551,2.11,3.15,3.879407983,4.07,8.796666667,0.243524881,0.012374462,0,0,0.18405475,0.82057875,0,0.0044196,26.3,2.23128858
11/26/2009,0.849505398,2.11,4.9,3.879407983,4.05,8.713333333,0.229366457,0.012374462,0,0,0.1880235,0.80025875,0,0.005334,15.3285714,2.381558642
11/27/2009,0.877822244,2.12,4.95,3.709506903,4.1,8.64,0.223703088,0.012374462,0,0,0.188341,0.7869555,0,0.0058928,10.7714286,2.448302469
11/28/2009,0.877822244,2.12,3.75,3.624556364,4.13,8.58,0.226534773,0.012374462,0,0,0.190259368,0.78076425,0,0.0021336,12.5571429,4.019868827
11/29/2009,0.877822244,2.13,4.15,3.511288977,4.13,8.57,0.226534773,0.012374462,0,0,0.186055,0.77752575,0,0.0037084,30.1142857,2.411844136
11/30/2009,0.849505398,2.14,3.75,3.454655284,4.14,8.433333333,0.220871403,0.010250698,0,0,0.180537853,0.773303,0,0.0052324,15.9714286,2.475887346
12/1/2009,0.849505398,2.14,3.05,3.454655284,4.15,8.243333333,0.223703088,0.00413426,0,0,0.180594,0.771144,0,0.0018288,14.4142857,3.661844136
12/2/2009,0.849505398,2.14,2.45,3.454655284,4.16,8.003333333,0.226534773,0,0,0,0.1773555,0.77003275,0,0.0014224,31.8857143,4.433256173
12/3/2009,0.849505398,2.18,1.8,3.398021591,4.2,7.703333333,0.368119006,0,0,0,0.17764125,0.7717155,0,0.0018288,26.3857143,2.748842593
12/4/2009,0.792871705,2.22,2.25,3.426338437,4.24,7.37,0.396435852,0,0,0,0.17814925,0.776605,0,0.0026416,18.3571429,1.99845679
12/5/2009,0.764554858,2.23,2.1,3.56792267,4.25,7.043333333,0.368119006,0,0,0,0.175211874,0.77765275,0,0.0012192,20.8,2.622878086
12/6/2009,0.792871705,2.21,1.75,3.454655284,4.21,6.686666667,0.481386392,0,0,0,0.172974,0.7882255,0,0.0004064,42.9285714,4.456983025
12/7/2009,0.736238011,2.21,1.4,3.398021591,4.26,6.28,0.509703239,0,0,0,0.16068675,0.7888605,0,0.000508,68.8714286,4.0625
12/8/2009,0.736238011,2.2,1.3,3.228120511,4.43,5.88,0.566336932,0,0,0,0.18824575,0.77860525,4.23E-05,0.000762,60.3285714,6.45775463
12/9/2009,0.707921165,2.22,0.9,3.114853125,4.69,5.506666667,0.538020085,0,0,0,0.3009265,0.759587,0,0.001016,38.4285714,2.743441358
12/10/2009,0.707921165,2.26,0.8,3.114853125,4.73,5.16,0.424752699,0,0,0,0.224878232,0.773198087,0,0.0010668,43.0714286,2.696180556
12/11/2009,0.736238011,2.26,0.8,3.114853125,4.58,4.783333333,0.396435852,0,0,0,0.19224625,0.77339825,4.23E-05,0.0024892,44.0857143,2.076003086
12/12/2009,0.849505398,2.26,0.9,3.114853125,4.3,4.403333333,0.453069545,0,0,0,0.17103725,0.78666975,0,0.0048768,31.0142857,2.193094136
12/13/2009,0.849505398,2.25,1.75,3.199803665,4.1,4.043333333,0.509703239,0,0,0,0.1675765,0.80095725,0,0.0019304,16.7571429,3.243441358
12/14/2009,0.849505398,2.25,2,4.049309062,4.12,3.72,0.538020085,0,0,0,0.166878,0.80629125,0,0.00127,36.4,2.722029321
12/15/2009,0.764554858,2.27,2.4,4.389111221,4.23,3.476666667,0.538020085,0,0,0,0.1637792,0.80083025,0,0.0026924,41.7857143,1.736111111
12/16/2009,0.736238011,2.28,2.3,4.162576449,4.19,3.326666667,0.538020085,0,0,0,0.142924696,0.802005,0,0.0030988,19.4142857,1.737847222
12/17/2009,0.736238011,2.27,2,4.275843835,4.11,3.216666667,0.538020085,0,0,0,0.15668625,0.79809975,0,0.002794,23.8714286,2.464506173
12/18/2009,0.764554858,2.25,2.75,4.162576449,4.15,3.143333333,0.566336932,0.000169901,0,0,0.16608425,0.7995285,0,0.0023876,29.0857143,3.483410494
12/19/2009,0.821188551,2.25,2.5,4.134259602,4.17,3.026666667,0.566336932,0.000707921,0,0,0.15827375,0.80089375,0,0.0029972,27.3571429,2.405285494
12/20/2009,0.792871705,2.26,2.75,4.105942756,4.18,2.91,0.566336932,0.000707921,0,0,0.15414625,0.7976235,0,0.0041148,22.5142857,2.246141975
12/21/2009,0.792871705,2.25,2.8,4.077625909,4.18,2.816666667,0.594653778,0.000707921,0,0,0.153162,0.79778225,0,0.0018288,14.0857143,2.205054012
12/22/2009,0.764554858,2.23,3.1,4.077625909,4.18,2.716666667,0.622970625,0.000707921,0,0,0.126764716,0.79924275,0.001312333,0.0006604,41.4857143,2.922839506
12/23/2009,0.792871705,2.23,3.65,4.077625909,4.14,2.623333333,0.594653778,0.000707921,0,0,0.159811453,0.79479775,0,0.0011684,67.8571429,3.783564815
12/24/2009,0.792871705,2.23,3.4,3.907724829,4.17,2.493333333,0.538020085,0.000707921,0,0,0.14906625,0.78679675,0,0.0012192,43.3,5.928626543
12/25/2009,0.736238011,2.28,2.2,3.879407983,4.36,2.31,0.566336932,0.000707921,0,0,0.1414145,0.768477,0,0.0014732,49.2,7.608796296
12/26/2009,0.736238011,2.28,2,3.766140596,4.38,2.106666667,0.538020085,0.000707921,0,0,0.140843,0.77009625,0,0.001524,53.9285714,7.810185185
12/27/2009,0.736238011,2.26,2.1,3.936041676,4.24,1.936666667,0.481386392,0.000707921,0,0,0.13744575,0.77765275,0,0.0014732,48.5714286,4.24054784
12/28/2009,0.707921165,2.29,1.55,3.794457443,4.23,1.796666667,0.566336932,0.000707921,0,0,0.128778,0.77282675,0,0.0016256,40.7285714,2.058641975
12/29/2009,0.679604318,2.29,2.05,3.766140596,4.24,1.67,0.622970625,0.000707921,0,0,0.116016505,0.7789545,0,0.0016764,46.7285714,3.140817901
12/30/2009,0.651287472,2.28,2.65,3.82277429,4.23,1.606666667,0.679604318,0.000707921,0,0,0.11744325,0.7775575,0,0,35.8285714,2.330246914
12/31/2009,0.594653778,2.28,2.8,3.766140596,4.23,1.58,0.707921165,0.000707921,0,0,0.10033,0.776859,0,0.002794,0,NA
1/1/2010,0.566336932,2.3,2.15,3.766140596,4.24,1.546666667,0.736238011,0.000707921,0,0,0.0982345,0.77358875,0,0.0009144,25.5571429,3.250964506
1/2/2010,0.566336932,2.32,2.1,3.681190057,4.27,1.523333333,0.736238011,0.000707921,0,0,0.09667875,0.77123925,0,0.0016256,58.3857143,2.78279321
1/3/2010,0.651287472,2.31,2.05,3.681190057,4.25,1.573333333,0.707921165,0.000707921,0,0,0.1256665,0.77104875,0,0.001778,43.6857143,2.472415123
1/4/2010,0.736238011,2.31,2.55,3.709506903,4.23,1.646666667,0.707921165,0.00045307,0,0,0.128868129,0.77155675,0,0.0008128,36.2857143,2.054976852
1/5/2010,0.707921165,2.3,2.7,3.709506903,4.21,1.7,0.764554858,0,0,0,0.12233275,0.7737475,0,0.0014732,61.8,2.277199074
1/6/2010,0.622970625,2.28,2.6,3.709506903,4.21,1.783333333,0.764554858,0,0,0,0.10131425,0.78127225,0,0.001524,44.0142857,5.346257716
1/7/2010,0.538020085,2.32,2.1,3.596239517,4.34,1.783333333,0.707921165,0,0,0,0.096830147,0.761701826,0,0.0014224,22.4714286,4.205054012
1/8/2010,0.566336932,2.38,1.65,3.398021591,4.47,1.783333333,0.679604318,0,0,0,0.116083404,0.7488555,0,0.001778,15.75,1.799074074
1/9/2010,0.594653778,2.39,1.15,3.398021591,4.4,1.79,0.594653778,0,0,0,0.119634,0.74628375,0,0.0030988,15.8571429,2.115933642
1/10/2010,0.622970625,2.39,1.3,3.398021591,4.27,1.816666667,0.566336932,0,0,0,0.11274425,0.75231625,0.000508,0.00254,11.8857143,2.238425926
1/11/2010,0.651287472,2.38,1.35,3.398021591,4.21,1.89,0.594653778,0,0,0,0.108284211,0.75866625,0.000381,0.0027432,20.55,2.168016975
1/12/2010,0.679604318,2.35,2.5,3.426338437,4.2,1.996666667,0.622970625,0,0,0,0.11249025,0.76793725,0,0.004064,12.65,1.700231481
1/13/2010,0.679604318,2.32,3,3.56792267,4.22,2.093333333,0.566336932,0,0,0,0.116497768,0.76984225,4.23E-05,0.0016256,12.05,2.736111111
1/14/2010,0.679604318,2.31,3.55,3.56792267,4.19,2.216666667,0.566336932,0,0,0,0.112615579,0.7724775,0.002032,0.0019304,35.0333333,2.023148148
1/15/2010,0.679604318,2.31,3.8,3.596239517,4.15,2.3,0.594653778,0,0,0,0.11045825,0.770382,8.47E-05,0.0027432,27.9833333,1.968171296
1/16/2010,0.651287472,2.3,3.3,3.596239517,4.15,2.35,0.594653778,0,0,0,0.1062355,0.78184375,0.000296333,0.0032004,16.3166667,2.247492284
1/17/2010,0.622970625,2.29,3.3,3.681190057,4.1,2.356666667,0.594653778,0,0,0,0.103124,0.77644625,0,0.002032,14.3166667,2.107638889
1/18/2010,0.622970625,2.28,3.1,3.65287321,4.12,2.423333333,0.622970625,0,0,0,0.10099675,0.7751445,0,0.0013208,22.9666667,1.768904321
1/19/2010,0.622970625,2.28,3.7,3.624556364,4.13,2.473333333,0.651287472,0,0,0,0.100936926,0.77276325,0.000169333,0.0018796,36.0333333,1.637731481
1/20/2010,0.622970625,2.28,3.75,3.596239517,4.15,2.47,0.622970625,0.000226535,0,0,0.099187,0.77035025,0,0.0032004,38.6285714,2.432098765
1/21/2010,0.622970625,2.28,4.25,3.596239517,4.13,2.513333333,0.594653778,0.002010496,0,0,0.100487747,0.7710805,0,0.0062484,32.1,3.525270062
1/22/2010,0.622970625,2.23,4.65,3.56792267,4.13,2.6,0.679604318,0.000481386,0,0,0.1005205,0.7686675,0,0.003302,23.2571429,6.153742284
1/23/2010,0.622970625,2.25,4,3.56792267,4.13,2.756666667,0.736238011,0,0,0,0.100134821,0.7709535,0,0.0028448,23.6142857,3.295524691
1/24/2010,0.538020085,2.28,4.4,3.539605824,4.12,2.936666667,0.651287472,0,0,0,0.08753475,0.7690485,0,0.0031496,22.5285714,3.332947531
1/25/2010,0.538020085,2.29,3.05,3.454655284,4.15,3.06,0.566336932,0,0,0,0.08505825,0.756412,0,0.002794,17.7714286,3.15470679
1/26/2010,0.538020085,2.3,2.35,3.341387898,4.19,3.123333333,0.481386392,0,0,0,0.08702675,0.75110975,0,0.0034036,22.4571429,2.873649691
1/27/2010,0.566336932,2.3,2.35,3.313071051,4.19,3.186666667,0.481386392,0,0,0,0.090043,0.745236,0,0.0008128,24.4571429,3.053626543
1/28/2010,0.566336932,2.3,2.5,3.341387898,4.17,3.19,0.481386392,0,0,0,0.09039225,0.7510145,0.006223,0.0006604,49.5571429,1.990354938
1/29/2010,0.622970625,2.3,2.7,3.398021591,4.1,3.136666667,0.481386392,0,0,0,0.0977265,0.750062,0.000465667,0.0016256,67.0142857,1.233024691
1/30/2010,0.594653778,2.32,3.05,3.313071051,4.17,3.063333333,0.424752699,0,0,0,0.092947958,0.74876025,0.000338667,0.00127,45.9857143,2.23900463
1/31/2010,0.622970625,2.32,3.2,3.313071051,4.2,3.083333333,0.538020085,0,0,0,0.09959975,0.74952225,0,0.001778,52,2.528935185
2/1/2010,0.622970625,2.29,3.85,3.341387898,4.17,3.24,0.736238011,0,0,0,0.09832975,0.76463525,0,0.0020828,42.8285714,2.540509259
2/2/2010,0.622970625,2.28,4.4,3.426338437,4.18,3.323333333,0.707921165,0,0,0,0.11007725,0.76647675,0.002497667,0.0013716,39.4571429,2.271604938
2/3/2010,0.651287472,2.29,3.6,3.454655284,4.18,3.363333333,0.622970625,0,0,0,0.10287,0.7687945,0.001016,0.0011176,53.3142857,2.174575617
2/4/2010,0.707921165,2.29,4.4,3.511288977,4.13,3.436666667,0.736238011,0,0,0,0.112519326,0.7756525,4.23E-05,0.0018288,64.8571429,3.401234568
2/5/2010,0.594653778,2.3,4.35,3.539605824,4.16,3.523333333,0.707921165,0,0,0,0.0897255,0.77390625,0,0.0014224,44.5285714,2.401427469
2/6/2010,0.622970625,2.3,4.4,3.511288977,4.18,3.693333333,0.679604318,0,0,0,0.097150989,0.7670165,4.23E-05,0.000254,57.4428571,3.036072531
2/7/2010,0.622970625,2.3,4.15,3.482972131,4.21,3.85,0.651287472,0,0,0,0.097179319,0.7668895,0.000677333,0.0009652,77.9,1.90316358
2/8/2010,0.622970625,2.29,2.85,3.511288977,4.19,3.973333333,0.594653778,0,0,0,0.100327326,0.76514325,0.001397,0.0012192,55.3714286,2.687692901
2/9/2010,0.594653778,2.28,3.2,3.398021591,4.22,4.043333333,0.453069545,0,0,0,0.09490075,0.75657075,0,0.0009652,35.7285714,2.018904321
2/10/2010,0.622970625,2.26,2.9,3.369704744,4.23,4.086666667,0.339802159,0,0,0,0.0972185,0.75415775,0.000423333,0.0013716,61.3,1.697723765
2/11/2010,0.622970625,2.26,3.35,3.369704744,4.22,4.143333333,0.424752699,0,0,0,0.09909175,0.75364975,0,0.0029464,49.1714286,1.303433642
2/12/2010,0.622970625,2.26,5,3.341387898,4.21,4.203333333,0.509703239,0,0,0,0.097028,0.75917425,0,0.003556,24.9142857,1.995949074
2/13/2010,0.594653778,2.27,4.7,3.369704744,4.19,4.286666667,0.453069545,0,0,0,0.09471025,0.765175,0,0.002794,24.3142857,2.632330247
2/14/2010,0.594653778,2.27,3.5,3.398021591,4.18,4.326666667,0.396435852,0,0,0,0.09090025,0.767969,0,0.0034544,29.9857143,6.024498457
2/15/2010,0.594653778,2.27,2.55,3.341387898,4.21,4.303333333,0.311485312,0,0,0,0.0885825,0.7657465,0,0.00254,16.2142857,3.696566358
2/16/2010,0.622970625,2.27,4.15,3.341387898,4.21,4.286666667,0.20671298,0,0,0,0.10385425,0.761873,0,0.003048,19,1.603973765
2/17/2010,0.509703239,2.28,4.4,3.313071051,4.21,4.28,0.252019935,0,0,0,0.0760095,0.763143,0,0.003302,18.7857143,1.517554012
2/18/2010,0.509703239,2.29,4.45,3.369704744,4.17,4.353333333,0.453069545,0,0,0,0.07508875,0.7642225,0,0.0024384,25,2.37037037
2/19/2010,0.538020085,2.29,4.85,3.426338437,4.17,4.45,0.453069545,0,0,0,0.079921768,0.7779385,0,0.000508,41.7285714,3.773341049
2/20/2010,0.538020085,2.28,4,3.482972131,4.15,4.416666667,0.311485312,0,0,0,0.07858125,0.77670025,0,0.0006096,72.2857143,4.499228395
2/21/2010,0.538020085,2.28,2.45,3.454655284,4.16,4.303333333,0.254851619,0,0,0,0.0786765,0.777494,0.000931333,0.0008128,67.2714286,3.397569444
2/22/2010,0.538020085,2.27,2.35,3.454655284,4.14,4.196666667,0.184059503,0,0,0,0.07997825,0.77447775,4.23E-05,0.0026416,62.8428571,1.61554784
2/23/2010,0.509703239,2.28,2.3,3.369704744,4.16,4.136666667,0.12742581,0,0,0,0.074595789,0.76895325,0,0.0043688,34.6428571,3.433256173
2/24/2010,0.566336932,2.28,4.55,3.341387898,4.16,4.183333333,0.235029827,0,0,0,0.07934325,0.769239,0,0.0029464,16.1142857,2.098765432
2/25/2010,0.538020085,2.29,4.4,3.398021591,4.15,4.28,0.311485312,0,0,0,0.07464425,0.7845425,0,0.0039116,36.1142857,3.536265432
2/26/2010,0.509703239,2.29,5.7,3.454655284,4.11,4.393333333,0.201049611,0,0,0,0.070617347,0.7842885,0,0.0039624,20.6285714,3.396219136
2/27/2010,0.509703239,2.29,5.85,3.482972131,4.09,4.566666667,0.184059503,0,0,0,0.068320596,0.78317725,0.005122333,0.00254,17.2,2.098572531
2/28/2010,0.538020085,2.28,5.6,3.482972131,4.1,4.74,0.186891187,0,0,0,0.07394575,0.782447,0.001820333,0.0010668,40.2142857,4.895061728
3/1/2010,0.594653778,2.26,4.85,3.539605824,4.04,4.89,0.283168466,0,0,0,0.085538553,0.78990825,4.23E-05,0.0032512,62.7,1.942708333
3/2/2010,0.594653778,2.27,6.8,3.539605824,4.04,5.086666667,0.339802159,0,0,0,0.0888365,0.79206725,0,0.0046736,26.1857143,1.877121914
3/3/2010,0.566336932,2.28,8.35,3.56792267,4.09,5.213333333,0.277505097,0,0,0,0.082360168,0.790956,0,0.0041148,24.0285714,3.147183642
3/4/2010,0.566336932,2.28,7.7,3.511288977,4.1,5.366666667,0.223703088,0,0,0,0.077675874,0.78501875,0,0.0069088,35.2428571,3.967399691
3/5/2010,0.481386392,2.29,8.45,3.398021591,4.09,5.556666667,0.189722872,0,0,0,0.05762625,0.784987,0,0.0039624,8.8857143,4.216049383
3/6/2010,0.311485312,2.29,8.85,3.398021591,4.08,5.73,0.175564449,0,0,0,0.019558,0.778256,0.000423333,0.0028956,21.1285714,1.929591049
3/7/2010,0.311485312,2.29,8.05,3.313071051,4.08,5.873333333,0.16990108,0,0,0,0.022811874,0.77320775,0.022309667,0.0014224,47.9285714,3.349729938
3/8/2010,0.509703239,2.24,8.65,3.681190057,3.95,6.06,0.736238011,0,0,0,0.06734175,0.81099025,0.000846667,0.0056896,62.0166667,4.612075617
3/9/2010,0.566336932,2.25,8.75,4.559012301,3.66,6.26,1.868911875,0,0.001132674,0,0.075975411,0.8635365,0,0.0035052,25.8857143,6.385223765
3/10/2010,0.538020085,2.26,9.3,4.643962841,3.9,6.473333333,1.302574943,0,0.000566337,0,0.07362825,0.84470875,0,0.0034036,30.9714286,3.124228395
3/11/2010,0.509703239,2.26,7.75,4.417428068,4.08,6.66,0.792871705,0,0.000283168,0,0.0658368,0.82026125,0,0.0069088,36.3428571,5.717592593
3/12/2010,0.481386392,2.26,7.55,4.162576449,4.11,6.826666667,0.538020085,0,0.000283168,0,0.06048375,0.804291,0,0.0052324,12.5857143,5.374228395
3/13/2010,0.424752699,2.25,8.65,3.964358523,4.12,6.983333333,0.396435852,0,0.000283168,0,0.052959,0.7939405,0,0.0016256,16.5571429,2.483796296
3/14/2010,0.396435852,2.26,8,3.851091136,4.13,7.08,0.311485312,0,0,0,0.048138522,0.784429304,0.000719667,0.003302,55.2,3.839891975
3/15/2010,0.396435852,2.25,8.15,3.65287321,4.14,7.133333333,0.283168466,0,0,0,0.048350905,0.77682725,0.000169333,0.0055372,33.0428571,2.875
3/16/2010,0.424752699,2.26,9.45,3.539605824,4.16,7.283333333,0.283168466,0,0,0,0.052324,0.77441425,0,0.0046736,13.1285714,2.435185185
3/17/2010,0.368119006,2.26,11.1,3.511288977,4.18,7.556666667,0.283168466,0,0.368119006,0,0.041196126,0.77212825,4.23E-05,0.0070104,19.0428571,1.810763889
3/18/2010,0.311485312,2.27,10.8,3.454655284,4.19,7.833333333,0.311485312,0,1.33089179,0,0.022253677,0.760603,0.00127,0.0013716,14.0857143,3.279320988
3/19/2010,0.311485312,2.26,7.55,3.398021591,4.23,7.923333333,0.311485312,0,1.274258097,0,0.025146,0.761873,0.000127,0.0031496,61.5285714,7.425154321
3/20/2010,0.311485312,2.25,6.25,3.341387898,4.2,7.876666667,0.311485312,0,1.189307557,0,0.026969013,0.763778,0,0.0056388,29.3,5.00617284
3/21/2010,0.311485312,2.26,8.65,3.256437358,4.21,7.903333333,0.311485312,0,1.104357017,0,0.023699056,0.76082525,0,0.0069596,10.7,2.50617284
3/22/2010,0.311485312,2.26,9.35,3.199803665,4.23,8.076666667,0.311485312,0,1.189307557,0,0.0254,0.75758675,8.47E-05,0.0052832,6.7285714,2.494020062
